display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
A & Z Mini Market Corp,,A & Z Mini Market Corp,478 Nostrand Ave,11216,,,0081-25-104547,Grocery Store,0081,license,2025-03-10,2025-03-10,2028-02-29,40.68267,-73.95003,pip
ACOUSTIK GARDEN LLC,,ACOUSTIK GARDEN LLC,1515 ATLANTIC AVE,11213,,,0370-23-134001,Food & Beverage Business,0370,license,2025-06-12,2025-06-12,2027-05-31,40.67795,-73.93884,geoclient
ADEL'S INTERNATIONAL SUPERMARKET,ADEL'S INTERNATIONAL SUPERMARKET,ADEL A SHAMS,377 HANCOCK STREET,11216,,,0081-22-127547,Grocery Store,0081,license,2025-12-19,2026-01-01,2028-12-31,40.68354,-73.94122,pip
AKC WINE & LIQUOR INC,,AKC WINE & LIQUOR INC,402 TOMPKINS AVE,11216,,,0100-23-126454,Liquor Store,0100,license,2026-02-12,2026-03-01,2029-02-28,40.68353,-73.94395,pip
Alchemiq,Alchemiq,Talking Cocktails LLC,630 Flushing Ave,11206,,,0101-24-135225,Off Premises Caterer Establishment,0101,license,2024-11-05,2024-11-05,2027-10-31,40.69994,-73.94869,geoclient
ALEJANDRO 04 DELI GROCERY CORP,,ALEJANDRO 04 DELI GROCERY CORP,493 TOMPKINS AVE,11216,,,0081-24-104698,Grocery Store,0081,license,2024-02-23,2024-02-23,2027-01-31,40.68046,-73.94331,pip
ALSQER DELI & GROCERY CORP,,ALSQER DELI & GROCERY CORP,496 NOSTRAND AVE,11216,,,0081-21-103294,Grocery Store,0081,license,2024-01-30,2024-01-30,2027-02-28,40.68197,-73.94989,pip
ANAIAH RESTAURANT CORP,,ANAIAH RESTAURANT CORP,744 MYRTLE AVE,11205,,,0240-22-100825,Restaurant,0240,license,2026-05-22,2026-06-01,2028-05-31,40.69493,-73.95302,pip
ANGIES DELI GRILL CORP,,ANGIES DELI GRILL CORP,56 56A LEWIS AVE,11206,,,0081-21-100626,Grocery Store,0081,license,2023-12-28,2024-01-01,2026-12-31,40.69585,-73.9376,pip
"ANTAGONIST HOSPITALITY GROUP LLC, THE",,"ANTAGONIST HOSPITALITY GROUP LLC, THE",641 HANCOCK ST,11233,,,0240-21-122478,Restaurant,0240,license,2025-11-14,2025-11-14,2027-10-31,40.68487,-73.92967,pip
ANWAR LG CONVENIENCE,ANWAR LG CONVENIENCE,ANWAR LG CONVENIENCE CORP,308 FRANKLIN AVE,11238,,,0071-21-120652,Grocery Store,0071,license,2024-09-06,2024-09-06,2027-08-31,40.68861,-73.95715,pip
Aquarium Deli Food Corp,,Aquarium Deli Food Corp,408 Tompkins Ave,11216,,,0081-26-134771,Grocery Store,0081,license,2026-02-03,2026-02-03,2029-01-31,40.68336,-73.94392,pip
ARTEL,ARTEL,ARTEL 535 LLC,535 VAN BUREN ST,11221,,,0343-23-110884,Hotel,0343,license,2025-02-15,2025-02-15,2027-01-31,40.69186,-73.92761,pip
ARTSHACK CAFE/BAR,ARTSHACK CAFE/BAR,ARTSHACK BROOKLYN INC,1129 BEDFORD AVE,11216,,,0267-23-138926,Food & Beverage Business,0267,license,2025-04-29,2025-05-01,2027-04-30,40.68487,-73.95421,pip
ASSOCIATED SUPERMARKET,ASSOCIATED SUPERMARKET,PREPARATE CORP,1888 FULTON ST,11233,,,0081-22-127906,Grocery Store,0081,license,2025-09-30,2025-10-01,2028-09-30,40.67899,-73.92378,pip
Atlas Wine Merchants,Atlas Wine Merchants,TRE MORI WINES CORP,1069 BEDFORD AVE,11216,,,0100-21-113834,Liquor Store,0100,license,2026-01-10,2024-06-01,2027-05-31,40.68739,-73.95471,pip
B & G DELI FOOD CORP,,B & G DELI FOOD CORP,266 THROOP AVE,11206,,,0071-22-115034,Grocery Store,0071,license,2025-03-13,2025-04-01,2028-03-31,40.69514,-73.94337,pip
BAD LUCK BAR,BAD LUCK BAR,BAD LUCK & COMPANY LLC,492 NOSTRAND AVE,11216,,,0370-24-116999,Food & Beverage Business,0370,license,2026-06-16,2026-06-16,2028-05-31,40.68204,-73.94991,pip
Badaboom,Badaboom,Salvo's Howard Ave LLC,421 Bainbridge St,11233,,,0267-25-101031,Food & Beverage Business,0267,license,2025-09-19,2025-09-19,2027-08-31,40.68223,-73.92002,pip
Bar Birba,Bar Birba,Franklin Ave Hospitality LLC,340 Franklin Ave,11238,,,0267-24-116950,Food & Beverage Business,0267,license,2026-05-28,2026-06-01,2028-05-31,40.68749,-73.95693,pip
BAR LUNATICO,BAR LUNATICO,BAR LUNATICO LLC,486 HALSEY ST,11233,,,0370-24-134298,Food & Beverage Business,0370,license,2024-10-29,2024-12-01,2026-11-30,40.68356,-73.93471,pip
BARB'S,BARB'S,HUNGRY TIGER INC,380A MARCUS GARVEY BLVD,11221,,,0370-23-136717,Food & Beverage Business,0370,license,2025-06-24,2025-08-01,2027-07-31,40.68417,-73.93827,pip
Barker,Barker,Barker Cafeteria LLC,395 Nostrand Ave,11216,,,0240-26-138946,Restaurant,0240,license,2026-03-31,2026-03-31,2028-02-29,40.68423,-73.95034,pip
BED VYNE,BED VYNE,SUBLIME DELIVERANCE LLC,385 TOMPKINS AVE,11216,,,0100-23-123697,Liquor Store,0100,license,2026-06-30,2026-07-01,2029-06-30,40.6844,-73.94412,pip
Bedford Convenience 1 Corp.,,Bedford Convenience 1 Corp.,1078 Bedford Ave,11216,,,0524-26-49418,Temporary retail,0524,temporary,2026-07-21,2026-07-21,2027-01-17,40.68785,-73.9548,pip
Bedford V Deli CORP,,Bedford V Deli CORP,1205 Bedford Ave,11216,,,0081-26-152353,Grocery Store,0081,license,2026-08-21,2026-08-21,2029-07-31,40.68224,-73.95367,pip
BEDS THAI,BEDS THAI,NEW BEDS THAI INC,1185 Bedford Ave,11216,,,0240-24-105033,Restaurant,0240,license,2026-06-12,2026-06-12,2028-01-31,40.68272,-73.95379,pip
BEDSTUY FINEST DELI CORP,,BEDSTUY FINEST DELI CORP,62 STUYVESANT AVE,11221,,,0081-22-130589,Grocery Store,0081,license,2025-04-03,2025-04-03,2028-03-31,40.69392,-73.93423,pip
BELLA DELI FOOD CORP,,BELLA DELI FOOD CORP,951 PUTNAM AVE,11221,,,0081-24-104565,Grocery Store,0081,license,2024-02-22,2024-02-22,2027-01-31,40.68712,-73.92308,pip
BESO RESTAURANT AND BAR,BESO RESTAURANT AND BAR,LEWIS AVENUE FINE FOODS INC,370 LEWIS AVE,11233,,,0340-21-119208,Restaurant,0340,license,2025-11-28,2025-12-01,2027-11-30,40.68296,-73.93504,pip
Big Apple Air Bar Corp,,Big Apple Air Bar Corp,1076 Broadway,11221,,,0081-25-101340,Grocery Store,0081,license,2025-01-22,2025-01-22,2027-12-31,40.6946,-73.93099,geoclient
BK Brass LLC,,BK Brass LLC,325-327 Stuyvesant Ave,11233,,,0340-25-127861,Restaurant,0340,license,2025-10-31,2025-10-31,2027-09-30,40.68329,-73.9321,pip
BLESSED MINI MARKET DELI GROCERY CORP,,BLESSED MINI MARKET DELI GROCERY CORP,1443 FULTON ST,11216,,,0071-21-116540,Grocery Store,0071,license,2024-08-14,2024-08-14,2027-07-31,40.68005,-73.94358,pip
BLUE MOON DELI NY CORP,,BLUE MOON DELI NY CORP,302 STUYVESANT AVE,11233,,,0081-21-100620,Grocery Store,0081,license,2024-12-12,2024-12-12,2027-11-30,40.68444,-73.93234,pip
BOUCHON,BOUCHON,M3 WINES LLC,305 FRANKLIN AVE,11238,,,0100-22-117341,Liquor Store,0100,license,2025-12-05,2025-12-05,2028-11-30,40.68903,-73.95723,pip
BP,BP,ATLANTIC GAS INC,1381 ATLANTIC AVE,11216,,,0081-21-113465,Grocery Store,0081,license,2024-05-28,2024-06-01,2027-05-31,40.67855,-73.94443,geoclient
BRAVO FRESH MARKET,BRAVO FRESH MARKET,CEE FOOD CORP,844 DEKALB AVE,11221,,,0081-22-128590,Grocery Store,0081,license,2025-01-08,2025-02-01,2028-01-31,40.69242,-73.9422,pip
BRAVO SUPERMARKET,BRAVO SUPERMARKET,A S FULTON FOOD CORP,1299 FULTON ST,11216,,,0081-22-128152,Grocery Store,0081,license,2025-11-03,2026-01-01,2028-12-31,40.68037,-73.94926,pip
BREAD BOUTIQUE LLC,,BREAD BOUTIQUE LLC,352 Malcolm X Blvd,11233,,,0340-24-105891,Restaurant,0340,license,2026-02-27,2026-03-01,2028-02-29,40.68078,-73.92864,pip
BRIYANA ORGANICS DELI 2 CORP,,BRIYANA ORGANICS DELI 2 CORP,1017 BEDFORD AVE,11205,,,0081-23-161235,Grocery Store,0081,license,2023-11-09,2023-11-09,2026-10-31,40.68916,-73.95507,pip
BRIYANA ORGANICS DELI CORP,,BRIYANA ORGANICS DELI CORP,1229 BEDFORD AVE,11216,,,0081-23-103384,Grocery Store,0081,license,2026-02-20,2026-03-01,2029-02-28,40.68115,-73.95346,pip
BROOKLYN PUTNAM ARMORY LLC,,BROOKLYN PUTNAM ARMORY LLC,570 PUTNAM AVE,11221,,,0340-24-107408,Restaurant,0340,license,2026-02-27,2026-03-01,2028-02-29,40.68533,-73.93871,pip
BROWN BUTTER,BROWN BUTTER,BROOKLYN BABY CAKES INC,413 TOMPKINS AVE,11216,,,0267-23-137754,Food & Beverage Business,0267,license,2025-08-28,2025-09-01,2027-08-31,40.68341,-73.94393,pip
BTCCH CORP,,BTCCH CORP,1081 FULTON ST,11238,,,0340-23-130780,Restaurant,0340,license,2025-03-17,2025-04-01,2027-03-31,40.68171,-73.9585,geoclient
BTS FOOD MARKET,BTS FOOD MARKET,512 NOSTRAND INC,512 NOSTRAND AVE,11216,,,0071-22-110228,Grocery Store,0071,license,2025-05-15,2025-05-15,2028-04-30,40.68136,-73.94978,pip
BUKA NEW YORK CORP,,BUKA NEW YORK CORP,1111 FULTON ST,11238,,,0240-24-105191,Restaurant,0240,license,2026-01-15,2026-02-01,2028-01-31,40.68144,-73.95718,pip
BUNNY,BUNNY,SPICY PEOPLE LLC,449 NOSTRAND AVE,11216,,,0340-22-106345,Restaurant,0340,license,2026-05-27,2026-06-01,2028-05-31,40.682,-73.9499,pip
Buntopia BK,Buntopia BK,BUNTOPIA BK INC,994 Broadway,11221,,,0240-24-109473,Restaurant,0240,license,2026-03-05,2026-04-01,2028-03-31,40.69617,-73.93379,geoclient
C'MON EVERYBODY,C'MON EVERYBODY,SOSA AND ZUCO LLC,325 FRANKLIN AVE,11238,,,0370-23-132331,Food & Beverage Business,0370,license,2025-07-17,2025-05-01,2027-04-30,40.68826,-73.95708,pip
C-TOWN,C-TOWN,DAVID & SONS FOOD CORP,241 TAFFE PLACE,11205,,,0071-21-119205,Grocery Store,0071,license,2025-01-14,2025-02-01,2028-01-31,40.69087,-73.95952,pip
CAFE CALACA LLC,,CAFE CALACA LLC,505 FRANKLIN AVE,11238,,,0370-24-132052,Food & Beverage Business,0370,license,2026-08-25,2026-10-01,2028-09-30,40.68145,-73.95571,pip
CAPTAIN DAN'S GOOD TIME TAVERN,CAPTAIN DAN'S GOOD TIME TAVERN,REGULARS LLC,497 GREENE AVE,11216,,,0340-22-111293,Restaurant,0340,license,2025-12-15,2026-02-01,2028-01-31,40.68841,-73.95101,pip
Captain Kirk's,Captain Kirk's,Captain Kirk's Comedy Lounge Inc,1000 Broadway,11221,,,0370-26-148466,Food & Beverage Business,0370,license,2026-07-13,2026-07-13,2028-06-30,40.69601,-73.93351,geoclient
CARIB FOOD MARKET INC,,CARIB FOOD MARKET INC,1303 FULTON ST,11216,,,0081-23-103609,Grocery Store,0081,license,2026-08-06,2026-10-01,2029-09-30,40.68037,-73.94911,pip
Casa Caribe,Casa Caribe,Casa Caribe Inc,4 Stuyvesant Ave,11221,,,0267-25-113364,Food & Beverage Business,0267,license,2025-06-11,2025-06-11,2027-05-31,40.69662,-73.93476,geoclient
Che,Che,1036 Cafe LLC,302 Malcolm X Blvd,11233,,,0370-24-137976,Food & Beverage Business,0370,license,2024-12-05,2024-12-04,2026-11-30,40.68252,-73.92899,pip
Cheeni,Cheeni,World Vibes LLC,485 Tompkins Ave,11216,,,0240-25-131499,Restaurant,0240,license,2025-12-10,2025-12-10,2027-11-30,40.68064,-73.94335,pip
CHERIS BEDSTUY LLC,,CHERIS BEDSTUY LLC,216 MALCOLM X BLVD,11221,,,0340-22-114879,Restaurant,0340,license,2024-11-19,2024-12-01,2026-11-30,40.68587,-73.92965,pip
CHEZ OSKAR,CHEZ OSKAR,373 DECATUR STR INC,310 MALCOLM X BLVD,11233,,,0340-22-115336,Restaurant,0340,license,2026-06-11,2026-07-01,2028-06-30,40.68227,-73.92894,pip
Chilo's,Chilo's,3619 LLC,323 Franklin Ave,11238,,,0370-26-146017,Food & Beverage Business,0370,license,2026-06-11,2026-06-11,2028-05-31,40.68834,-73.9571,pip
CHINANTLA DELI CORP,,CHINANTLA DELI CORP,657 MYRTLE AVENUE,11205,,,0138-21-123747,Food & Beverage Business,0138,license,2024-06-03,2024-07-01,2027-06-30,40.69443,-73.95743,pip
CHIPOTLE MEXICAN GRILL #3233,CHIPOTLE MEXICAN GRILL #3233,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,774 BROADWAY,11206,,,0240-22-100811,Restaurant,0240,license,2026-07-10,2026-08-01,2028-07-31,40.7002,-73.94094,geoclient
CHIPOTLE MEXICAN GRILL #4496,CHIPOTLE MEXICAN GRILL #4496,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,1190A FULTON ST,11216,,,0240-24-116090,Restaurant,0240,license,2026-05-19,2026-06-01,2028-05-31,40.68057,-73.9529,pip
CHOLULA II DELI & GROCERY INC,,CHOLULA II DELI & GROCERY INC,633 MYRTLE AVE,11205,,,0081-21-113149,Grocery Store,0081,license,2024-11-22,2024-11-22,2027-10-31,40.69442,-73.95849,pip
CHRIS & DEEBO MINI MART INC,,CHRIS & DEEBO MINI MART INC,199 HOWARD AVE,11233,,,0081-24-112491,Grocery Store,0081,license,2024-05-07,2024-05-07,2027-04-30,40.68165,-73.91974,pip
Cicchetti BK,Cicchetti BK,"Cantina Sociale Bedstuy, Inc",185 Howard Ave,11233,,,0340-26-146626,Restaurant,0340,license,2026-06-22,2026-06-22,2028-05-31,40.68192,-73.9198,pip
City Slice Deli Corp,,City Slice Deli Corp,545 Marcy Ave,11206,,,0081-25-128588,Grocery Store,0081,license,2025-11-08,2025-11-08,2028-10-31,40.69645,-73.94943,pip
Classic Deli & Organic 1 Corp.,,Classic Deli & Organic 1 Corp.,86 Lewis Ave,11206,,,0081-26-137396,Grocery Store,0081,license,2026-03-12,2026-03-12,2029-02-28,40.69436,-73.93731,pip
Coffee Uplifts People,Coffee Uplifts People,Brew 112 LLC,1107 Bedford Ave,11216,,,0370-24-120677,Food & Beverage Business,0370,license,2026-06-30,2026-07-01,2028-06-30,40.68596,-73.95443,pip
COMMUNE,COMMUNE,CAFE DU JOUR INC,415 CLASSON AVE,11238,,,0267-24-103471,Food & Beverage Business,0267,license,2026-02-04,2026-02-04,2028-01-31,40.68681,-73.95959,geoclient
COMPARE SUPERMARKET,COMPARE SUPERMARKET,DAF FOOD CORP,991 BEDFORD AVE,11205,,,0081-21-111025,Grocery Store,0081,license,2024-10-03,2024-10-03,2027-09-30,40.69003,-73.95524,pip
CONCRETE,CONCRETE,ETNAGIGANTE PRODUCTION LTD,906 BROADWAY,11206,,,0340-22-109293,Restaurant,0340,license,2026-05-15,2026-06-01,2028-05-31,40.69781,-73.9367,geoclient
Confessions Bar Inc,,Confessions Bar Inc,333 Marcus Garvey Blvd,11221,,,0370-25-107480,Food & Beverage Business,0370,license,2025-04-16,2025-04-16,2027-03-31,40.68581,-73.93861,pip
CONOHEN,CONOHEN,"8 BURGER BED-STUY, LLC",366 Tompkins Ave,11216,,,0340-26-132903,Restaurant,0340,license,2026-01-06,2026-01-06,2027-12-31,40.68494,-73.94423,pip
Contreras Deli Grocery 2 Corp,,Contreras Deli Grocery 2 Corp,829 Gates Ave,11221,,,0081-24-117483,Grocery Store,0081,license,2024-06-12,2024-06-12,2027-05-31,40.68818,-73.9334,pip
COOKIES,COOKIES,LOSTRY LLC,748 MYRTLE AVE,11205,,,0370-24-112576,Food & Beverage Business,0370,license,2026-05-15,2026-06-01,2028-05-31,40.69495,-73.95287,pip
COPA CABANA SEAFOOD AND BRUNCH,COPA CABANA SEAFOOD AND BRUNCH,COPA CABANA SEAFOOD AND BRUNCH CORPORATION,1318 FULTON ST,11216,,,0240-23-142542,Restaurant,0240,license,2025-04-11,2025-04-11,2027-03-31,40.68031,-73.94804,pip
CORTO CAFE LLC,,CORTO CAFE LLC,260 HALSEY ST,11216,,,0370-23-133031,Food & Beverage Business,0370,license,2025-05-23,2025-06-01,2027-05-31,40.68253,-73.94338,pip
"CUTS & SLICES, INC.",,"CUTS & SLICES, INC.",93 HOWARD AVE,11233,,,0267-23-128151,Food & Beverage Business,0267,license,2025-04-25,2025-04-25,2027-03-31,40.68543,-73.9205,pip
D & E LIQUOR WINE,D & E LIQUOR WINE,D & E LIQUORS INC,962 MYRTLE AVE,11206,,,0100-23-124186,Liquor Store,0100,license,2026-07-08,2026-08-01,2029-07-31,40.69608,-73.94301,pip
D & Y LIQUOR STORE INC,,D & Y LIQUOR STORE INC,1474 FULTON ST,11216,,,0100-21-113738,Liquor Store,0100,license,2024-07-10,2024-08-01,2027-07-31,40.67997,-73.94196,pip
DALQUIRIS DELI GROCERY CORP,,DALQUIRIS DELI GROCERY CORP,813 MARCY AVE,11216,,,0081-24-102264,Grocery Store,0081,license,2024-01-29,2024-01-29,2026-12-31,40.68574,-73.94727,pip
DANNEE THAI,DANNEE THAI,SATHIRAPHAN LLC,433 DEKALB AVE,11205,,,0240-23-139673,Restaurant,0240,license,2025-05-31,2025-06-01,2027-05-31,40.69037,-73.96004,geoclient
DAPHNE'S,DAPHNE'S,HALSEY INN LLC,299 HALSEY ST,11216,,,0340-24-123489,Restaurant,0340,license,2026-07-02,2026-08-01,2028-07-31,40.6828,-73.94105,pip
Dar 525,Dar 525,231 Management Group Inc.,231 Malcolm X Blvd,11221,,,0340-26-139375,Restaurant,0340,license,2026-04-06,2026-04-06,2028-03-31,40.68503,-73.92948,pip
DEAR FRIEND BOOKS,DEAR FRIEND BOOKS,DEAR FRIEND BOOKS LLC,343A TOMPKINS AVE,11216,,,0267-23-133405,Food & Beverage Business,0267,license,2025-01-06,2025-01-06,2026-12-31,40.68605,-73.94444,pip
DeepDiveBK,DeepDiveBK,Deep Dive Limited,246 Patchen Ave,11233,,,0267-26-145908,Food & Beverage Business,0267,license,2026-06-10,2026-06-10,2028-05-31,40.68218,-73.92593,pip
Del Deli LLC,,Del Deli LLC,246 Patchen Ave,11233,,,0524-26-49586,Temporary retail,0524,temporary,2026-07-22,2026-07-22,2027-01-18,40.68218,-73.92593,pip
DICK & JANE'S BAR ROOM,DICK & JANE'S BAR ROOM,MALCOLM X BROTHERS,300 MALCOLM X BLVD,11233,,,0370-24-111576,Food & Beverage Business,0370,license,2026-04-17,2026-05-01,2028-04-30,40.68258,-73.929,pip
Disco Birdies,Disco Birdies,Disco Birdies Operations LLC,355 Franklin Ave,11238,,,0267-25-127358,Food & Beverage Business,0267,license,2025-10-27,2025-10-27,2027-09-30,40.68724,-73.95688,pip
Disco Bottles LLC,,Disco Bottles LLC,350 Franklin Ave,11238,,,0100-25-127172,Liquor Store,0100,license,2025-10-24,2025-10-24,2028-09-30,40.68719,-73.95687,pip
DO OR DIVE,DO OR DIVE,REGAL BEAGLE LLC,1108 BEDFORD AVE,11216,,,0370-24-114976,Food & Beverage Business,0370,license,2026-05-13,2026-07-01,2028-06-30,40.68679,-73.95459,pip
Dolores,Dolores,Brooklyn F&B Hospitality LLC,397 Tompkins Ave,11216,,,0340-25-114813,Restaurant,0340,license,2025-06-24,2025-06-24,2027-05-31,40.68384,-73.94402,pip
Don't Call Me Shirley,Don't Call Me Shirley,Surely Ventures LLC,346 Franklin Ave,11238,,,0370-26-133669,Food & Beverage Business,0370,license,2026-01-15,2026-01-15,2027-12-31,40.68731,-73.95689,pip
DORIS,DORIS,ANDREW J ANDREWS LLC,1088 FULTON ST,11238,,,0370-23-134179,Food & Beverage Business,0370,license,2025-04-11,2025-05-01,2027-04-30,40.68147,-73.95731,pip
DREAM HOUSE,DREAM HOUSE,DREAM HOUSE HOSPITALITY GROUP LLC,194 RALPH AVE,11233,,,0340-24-133810,Restaurant,0340,license,2024-10-24,2024-10-24,2026-09-30,40.68304,-73.92274,pip
DYNACO,DYNACO,TWENTY THOUSAND ROADS INC,1112 BEDFORD AVE,11216,,,0370-23-137017,Food & Beverage Business,0370,license,2026-08-26,2025-05-01,2027-04-30,40.68669,-73.95457,pip
E L PUTNAM GROCERY CORP,,E L PUTNAM GROCERY CORP,1078 PUTNAM AVE,11221,,,0071-22-113161,Grocery Store,0071,license,2025-11-21,2025-12-01,2028-11-30,40.68759,-73.91901,geoclient
Earth People Wine & Spirits,Earth People Wine & Spirits,"Sai People, LLC",801 Halsey St,11233,,,0100-25-116502,Liquor Store,0100,license,2025-07-14,2025-07-14,2028-06-30,40.68516,-73.92072,pip
ECLECTIC WINE & LIQUOR LLC,,ECLECTIC WINE & LIQUOR LLC,1238 FULTON ST,11216,,,0100-22-116523,Liquor Store,0100,license,2025-08-28,2025-09-01,2028-08-31,40.68047,-73.95094,pip
El Caminante 2 Corp,,El Caminante 2 Corp,894 Dekalb Ave,11221,,,0340-25-101293,Restaurant,0340,license,2025-01-22,2025-01-22,2026-12-31,40.69265,-73.94019,pip
EL DESECHO DELI GROCERY CORP,,EL DESECHO DELI GROCERY CORP,1874 FULTON ST,11233,,,0081-22-126372,Grocery Store,0081,license,2025-12-18,2026-01-01,2028-12-31,40.67902,-73.92441,pip
El Dorado Deli Food Corp,,El Dorado Deli Food Corp,26 Patchen Ave,11221,,,0524-26-51112,Temporary retail,0524,temporary,2026-08-10,2026-08-10,2027-02-06,40.69166,-73.92782,pip
EL JEFFE,EL JEFFE,ELJEFFENYC LLC,1483 FULTON ST,11216,,,0340-23-139014,Restaurant,0340,license,2025-02-25,2025-03-01,2027-02-28,40.67998,-73.942,pip
EL NUEVO GENAO BAR & RESTAURANT,EL NUEVO GENAO BAR & RESTAURANT,Genao Restaurant Corp,162 THROOP AVE,11206,,,0340-22-104127,Restaurant,0340,license,2024-11-15,2024-11-15,2026-09-30,40.69956,-73.94422,pip
EL PATIO DELI MARKET CORP,,EL PATIO DELI MARKET CORP,279 TOMPKINS AVE,11216,,,0081-24-105455,Grocery Store,0081,license,2024-03-04,2024-03-04,2027-02-28,40.68849,-73.94495,pip
Elephant Deli Grocery Corp,,Elephant Deli Grocery Corp,156 Patchen Ave,11221,,,0081-24-136002,Grocery Store,0081,license,2026-02-18,2024-11-13,2027-10-31,40.68608,-73.9267,pip
ERSTWHILE MEZCAL LLC,,ERSTWHILE MEZCAL LLC,923 PUTNAM AVE,11221,,,0011-22-117860,Importer,0011,license,2025-03-27,2025-03-27,2028-02-29,40.68697,-73.92431,pip
ERZULIE CORPORATION,,ERZULIE CORPORATION,894 BROADWAY,11206,,,0370-23-136550,Food & Beverage Business,0370,license,2025-04-03,2025-04-03,2027-03-31,40.698,-73.93705,geoclient
ESPINAL DELI GROCERY,ESPINAL DELI GROCERY,ESPINAL DELI & GROCERY NY CORP,282 NOSTRAND AVENUE,11205,,,0071-23-127241,Grocery Store,0071,license,2026-02-06,2026-03-01,2029-02-28,40.69027,-73.95155,pip
Ethan's Grocery Corp,,Ethan's Grocery Corp,98A Lewis Ave,11206,,,0081-24-136950,Grocery Store,0081,license,2024-11-22,2024-11-22,2027-10-31,40.69404,-73.93724,pip
EXPRESS DELI CORP,,EXPRESS DELI CORP,283 RALPH AVENUE,11233,,,0081-23-102534,Grocery Store,0081,license,2026-02-27,2026-02-27,2029-01-31,40.67964,-73.92211,pip
Fac Deli & Grill Corp.,,Fac Deli & Grill Corp.,156 Marcus Garvey Blvd,11206,,,0071-26-143899,Grocery Store,0071,license,2026-05-22,2026-05-22,2029-04-30,40.69303,-73.94006,pip
