display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
77 B & C SPIRITS CORP,,77 B & C SPIRITS CORP,2841 CHURCH AVENUE,11226,,,0100-22-117843,Liquor Store,0100,license,2025-07-29,2025-08-01,2028-07-31,40.65079,-73.95004,pip
94th Deli Gourmet,94th Deli Gourmet,Mohamed Zandani,9323 Church Ave,11212,,,0081-26-144744,Grocery Store,0081,license,2026-06-01,2026-06-01,2029-05-31,40.65458,-73.91721,pip
98 STREET LIQUORS LLC,,98 STREET LIQUORS LLC,1162 WILLMOHR ST,11212,,,0100-24-136387,Liquor Store,0100,license,2024-11-18,2024-11-18,2027-10-31,40.65825,-73.9159,geoclient
99 CENTS SUPER MARKET,99 CENTS SUPER MARKET,7721 SM DELI & GROCERY INC,4902 CHURCH AVE,11203,,,0071-21-119897,Grocery Store,0071,license,2024-06-04,2024-06-04,2027-05-31,40.65169,-73.93124,pip
A & M GROCERY STORE,A & M GROCERY STORE,ABDO S MAJRUD,4624 AVENUE D,11203,,,0081-23-116046,Grocery Store,0081,license,2026-08-21,2026-09-01,2029-08-31,40.64195,-73.93244,pip
ALL NATIONS RESTAURANT & LOUNGE INC,,ALL NATIONS RESTAURANT & LOUNGE INC,1091 UTICA AVE,11203,,,0340-22-105858,Restaurant,0340,license,2024-12-06,2024-12-06,2026-11-30,40.64607,-73.92978,pip
ALNAMER DELI & GROCERY INC,,ALNAMER DELI & GROCERY INC,1167 LENOX RD,10301,,,0081-24-109280,Grocery Store,0081,license,2024-04-05,2024-04-05,2027-03-31,40.65996,-73.91753,geoclient
AMA LIQUORS INC,,AMA LIQUORS INC,3215 CHURCH AVE,11226,,,0100-21-113602,Liquor Store,0100,license,2024-02-13,2024-03-01,2027-02-28,40.65091,-73.94707,pip
AMERICA'S FOOD BASKET,AMERICA'S FOOD BASKET,L & S 5311 FOOD CORP,5311 5313 CHURCH AVE,11203,,,0081-22-127505,Grocery Store,0081,license,2025-04-09,2025-05-01,2028-04-30,40.65236,-73.927,pip
ANGIE'S GROCERY,ANGIE'S GROCERY,ANGELA RAMBERRAN,4201 CHURCH AVE,11203,,,0071-21-117409,Grocery Store,0071,license,2023-12-18,2024-01-01,2026-12-31,40.65137,-73.93794,pip
Associated,Associated,2720 CHURCH GROCERY CORP,2720 CHURCH AVENUE,11226,,,0081-23-116019,Grocery Store,0081,license,2026-06-02,2026-06-02,2029-03-31,40.65071,-73.95173,pip
ATLANTIS FRESH MARKET,ATLANTIS FRESH MARKET,AMG Retail I LLC,441 UTICA AVE,11203,,,0081-22-123029,Grocery Store,0081,license,2026-07-21,2026-08-01,2029-07-31,40.66244,-73.93153,geoclient
AUNTS ET UNCLES,AUNTS ET UNCLES,DWEL U INC,1407 NOSTRAND AVE,11226,,,0340-22-107965,Restaurant,0340,license,2026-08-31,2026-09-01,2028-08-31,40.65206,-73.94971,pip
AVENUE B GROCERY CORP,,AVENUE B GROCERY CORP,9010 AVENUE B,11236,,,0081-22-131818,Grocery Store,0081,license,2025-09-30,2025-10-01,2028-09-30,40.64973,-73.91601,pip
Aziz Convenience and Deli Corp.,,Aziz Convenience and Deli Corp.,4524 Church Ave,11203,,,0071-26-140568,Grocery Store,0071,license,2026-04-21,2026-04-21,2029-03-31,40.65154,-73.93443,pip
BAHIA LIQUORS WINES,BAHIA LIQUORS WINES,HARBOR LIQUOR & WINE INC,1842 NOSTRAND AVE,11226,,,0100-23-124102,Liquor Store,0100,license,2026-07-24,2026-08-01,2029-07-31,40.64077,-73.94848,pip
BAMBOO LIQUOR,BAMBOO LIQUOR,S & C CLARKSON LIQUOR INC,820 CLARKSON AVE,11203,,,0100-21-113610,Liquor Store,0100,license,2025-01-06,2025-02-01,2028-01-31,40.65656,-73.9314,geoclient
BAMBOO WALK RESTAURANT,BAMBOO WALK RESTAURANT,BAMBOO WALK LLC,1349 UTICA AVE,11203,,,0340-21-117432,Restaurant,0340,license,2025-10-28,2025-11-01,2027-10-31,40.63957,-73.92888,pip
BE SMART FOOD STORE INC,,BE SMART FOOD STORE INC,4902 AVE D,11203,,,0081-20-108490,Grocery Store,0081,license,2023-11-10,2023-12-01,2026-11-30,40.64208,-73.93023,pip
BEST BITES RESTAURANT AND BAKERY INC,,BEST BITES RESTAURANT AND BAKERY INC,4601 CHURCH AVE,11203,,,0240-23-139519,Restaurant,0240,license,2025-06-30,2025-07-01,2027-06-30,40.65156,-73.93413,pip
BEST UTICA MARKET,BEST UTICA MARKET,NEW BEST UTICA MARKET INC,890 892 UTICA AVE,11203,,,0071-20-102270,Grocery Store,0071,license,2024-01-08,2024-02-01,2027-01-31,40.6512,-73.93034,pip
Beverly Wine & Spirits Inc,,Beverly Wine & Spirits Inc,2921 Beverley Rd,11226,,,0100-25-102727,Liquor Store,0100,license,2025-02-11,2025-02-11,2028-01-31,40.64511,-73.94932,pip
Big Bite Deli Corp.,,Big Bite Deli Corp.,3113 Church Ave,11226,,,0081-26-136040,Grocery Store,0081,license,2026-02-23,2026-02-23,2029-01-31,40.65086,-73.94808,pip
BRAVO SUPERMARKET,BRAVO SUPERMARKET,EAST 93RD STREET FOOD CORP,80 E 93 ST,11212,,,0081-21-113451,Grocery Store,0081,license,2024-01-08,2024-02-01,2027-01-31,40.66297,-73.92838,pip
BROOKLYN DELI & GROCERY INC,,BROOKLYN DELI & GROCERY INC,1322 NOSTRAND AVE,11226,,,0081-23-112588,Grocery Store,0081,license,2026-01-29,2026-03-01,2029-02-28,40.65462,-73.94999,pip
Brooklyn Fresh Mart,Brooklyn Fresh Mart,Brooklyn Fresh Mart Inc,1143 Clarkson Ave,11212,,,0081-26-143624,Grocery Store,0081,license,2026-05-20,2026-05-20,2029-04-30,40.66089,-73.92047,pip
BROTHER LIQUORS INC,,BROTHER LIQUORS INC,637 REMSEN AVE,11236,,,0100-21-114057,Liquor Store,0100,license,2024-07-10,2024-08-01,2027-07-31,40.65137,-73.91837,pip
C & C FRUIT & VEGETABLES CORP,,C & C FRUIT & VEGETABLES CORP,4206 Avenue D,11203,,,0081-25-106107,Grocery Store,0081,license,2025-04-01,2025-04-01,2028-03-31,40.64169,-73.93675,pip
C TOWN,C TOWN,MAKSOUD BROS FOOD CORP,1362 NOSTRAND AVE,11226,,,0081-21-104624,Grocery Store,0081,license,2024-07-01,2024-07-01,2027-05-31,40.65344,-73.94986,pip
C-TOWN,C-TOWN,T & T FOOD CORP,146 EAST 98TH ST,11212,,,0081-22-131454,Grocery Store,0081,license,2025-11-04,2025-12-01,2028-11-30,40.66341,-73.92115,geoclient
CAFE ZHANE FRONTLINE BAR & RESTAURANT,CAFE ZHANE FRONTLINE BAR & RESTAURANT,FRONTLINE CENTER INCORPORATED,765 UTICA AVE,11203,,,0340-22-112806,Restaurant,0340,license,2026-06-29,2026-07-01,2028-06-30,40.65456,-73.93069,pip
CARIBBEAN MINI MARKET CORP,,CARIBBEAN MINI MARKET CORP,4513 AVENUE D,11203,,,0081-22-120253,Grocery Store,0081,license,2025-10-09,2025-10-09,2028-09-30,40.64187,-73.93367,pip
CARIBBEAN SUPERMARKET,CARIBBEAN SUPERMARKET,GV MEAT & PRODUCE CORP,741 UTICA AVE,11203,,,0081-21-111981,Grocery Store,0081,license,2024-11-13,2024-12-01,2027-11-30,40.65508,-73.93038,pip
CC MART CORP,,CC MART CORP,3008 CHURCH AVE,11226,,,0081-23-102830,Grocery Store,0081,license,2023-09-28,2023-11-01,2026-10-31,40.65082,-73.94913,pip
CHECHE DELI GROCERY CORP,,CHECHE DELI GROCERY CORP,4321 CHURCH AVE,11203,,,0081-21-111537,Grocery Store,0081,license,2024-04-02,2024-04-02,2027-03-31,40.65145,-73.93636,pip
CHOO CHOO LIQUOR & WINE INC,,CHOO CHOO LIQUOR & WINE INC,4024 GLENWOOD RD,11210,,,0100-22-116380,Liquor Store,0100,license,2025-08-01,2025-10-01,2028-09-30,40.63462,-73.93744,pip
CHURCH AVE LIQUORS INC,,CHURCH AVE LIQUORS INC,4406 CHURCH AVENUE,11203,,,0100-22-116797,Liquor Store,0100,license,2026-08-24,2025-09-01,2028-08-31,40.65147,-73.93583,pip
CIAO BELLA COFFEE LLC,,CIAO BELLA COFFEE LLC,284 CLARKSON AVE,11226,,,0267-21-121403,Food & Beverage Business,0267,license,2025-11-05,2025-12-01,2027-11-30,40.6554,-73.95046,geoclient
Clarendon Corner Store Inc,,Clarendon Corner Store Inc,5325 Clarendon Rd,11203,,,0524-26-51633,Temporary retail,0524,temporary,2026-08-14,2026-08-14,2027-02-10,40.64466,-73.92586,pip
CLARKSON DELI LLC,,CLARKSON DELI LLC,902 CLARKSON AVE,11203,,,0081-23-112026,Grocery Store,0081,license,2023-09-29,2023-11-01,2026-10-31,40.65681,-73.92778,pip
CLARKSON LOFT LLC,,CLARKSON LOFT LLC,1018 CLARKSON AVE,11212,,,0346-22-116340,Catering Establishment,0346,license,2026-02-23,2026-03-01,2028-02-29,40.65847,-73.92421,pip
Club Julians Inc,,Club Julians Inc,971 Rogers Ave,11226,,,0267-25-129881,Food & Beverage Business,0267,license,2025-11-21,2025-11-21,2027-10-31,40.64643,-73.95201,pip
CUEVAS DELI FOOD CORP,,CUEVAS DELI FOOD CORP,940 UTICA AVE,11203,,,0081-20-110159,Grocery Store,0081,license,2023-11-15,2023-12-01,2026-11-30,40.64998,-73.9302,pip
D GARDEN CARRIBEAN BAR & GRILL,D GARDEN CARRIBEAN BAR & GRILL,D GARDEN CARIBBEAN LLC,4617 AVENUE D,11203,,,0340-23-128861,Restaurant,0340,license,2025-07-25,2025-08-01,2027-07-31,40.64194,-73.93258,pip
D&L Liquor Inc,,D&L Liquor Inc,852 Utica Ave,11203,,,0100-24-135286,Liquor Store,0100,license,2024-11-06,2024-11-06,2027-10-31,40.65226,-73.93046,pip
DOLLAR GENERAL STORE #19212,DOLLAR GENERAL STORE #19212,DOLGEN NEW YORK LLC,112 E 98TH ST,11212,,,0071-22-112392,Grocery Store,0071,license,2025-11-17,2025-11-17,2028-08-31,40.66396,-73.92176,geoclient
DONG FANG WINE LIQUORS,DONG FANG WINE LIQUORS,K & Y LIQUOR INC,1114 CLARKSON AVE,11212,,,0100-22-116525,Liquor Store,0100,license,2025-04-24,2025-07-01,2028-06-30,40.66036,-73.9213,pip
Drift Lounge,Drift Lounge,Drama Free Lounge LLC,4315 Farragut Rd,11203,,,0370-25-131569,Food & Beverage Business,0370,license,2025-12-11,2025-12-11,2027-11-30,40.63706,-73.93494,pip
DYLAN GROCERY STORE INC,,DYLAN GROCERY STORE INC,1222 ROGERS AVE,12226,,,0071-21-119929,Grocery Store,0071,license,2024-04-30,2024-05-01,2027-04-30,40.63998,-73.95132,pip
EL TRONCO FOOD CORP,,EL TRONCO FOOD CORP,853 CLARKSON AVE,11203,,,0081-24-109615,Grocery Store,0081,license,2024-04-10,2024-04-10,2027-03-31,40.65669,-73.92974,pip
EL VACILON GROCERY CORP,,EL VACILON GROCERY CORP,9521 CHURCH AVE,11212,,,0081-21-113476,Grocery Store,0081,license,2024-03-01,2024-04-01,2027-03-31,40.6555,-73.91578,pip
ELIAS DELI V CORP,,ELIAS DELI V CORP,1382 NOSTRAND AVE,11226,,,0081-23-106891,Grocery Store,0081,license,2026-08-21,2026-09-01,2029-08-31,40.65297,-73.94981,pip
Elite Manor LLC,,Elite Manor LLC,4501 Glenwood Rd,11203,,,0524-26-39224,Temporary retail,0524,temporary,2026-04-03,2026-04-03,2026-09-30,40.63489,-73.9332,geoclient
ESTEFANY GROCERY STORE,ESTEFANY GROCERY STORE,NENCIDO A MELO,2709 AVENUE D,11226,,,0081-22-128783,Grocery Store,0081,license,2025-04-03,2025-05-01,2028-04-30,40.64079,-73.95099,pip
ESTRELLA WINE & LIQUOR,ESTRELLA WINE & LIQUOR,ESTRELLA WINE & LIQUOR INC,1508 NOSTRAND AVENUE,11226,,,0100-21-114828,Liquor Store,0100,license,2024-07-31,2024-09-01,2027-08-31,40.64946,-73.94943,pip
Everfresh Restaurant LLC,,Everfresh Restaurant LLC,1820 Nostrand Ave,11226,,,0240-25-100482,Restaurant,0240,license,2025-01-09,2025-01-09,2026-12-31,40.6415,-73.94856,pip
F & C DELI GROCERY CORP,,F & C DELI GROCERY CORP,1017 Rogers Ave,11226,,,0081-24-101386,Grocery Store,0081,license,2024-01-20,2024-01-20,2026-12-31,40.6453,-73.95189,pip
FAMILY DELI GROCERY CORP I,,FAMILY DELI GROCERY CORP I,2604 CHURCH AVE,11226,,,0081-22-127334,Grocery Store,0081,license,2026-01-08,2026-01-08,2028-12-31,40.65066,-73.95277,pip
Family Discount Grocery Deli Inc,,Family Discount Grocery Deli Inc,268 E 98th St,11212,,,0081-25-114980,Grocery Store,0081,license,2025-06-25,2025-06-25,2028-05-31,40.66114,-73.91863,geoclient
FATIMA GROCERY,FATIMA GROCERY,FATIMA ORTIZ,5914 SNYDER AVE,11203,,,0081-23-122843,Grocery Store,0081,license,2026-03-20,2026-04-01,2029-03-31,40.65069,-73.92103,pip
FIRO FOOD MARKET CORP,,FIRO FOOD MARKET CORP,5215 AVE D,11203,,,0081-21-100430,Grocery Store,0081,license,2024-05-01,2024-05-01,2027-04-30,40.6423,-73.92685,pip
FOOD UNIVERSE,FOOD UNIVERSE,RUTLAND MEAT & PRODUCE CORP,1038 RUTLAND ROAD,11212,,,0081-23-122800,Grocery Store,0081,license,2025-12-30,2026-01-01,2028-12-31,40.66343,-73.92522,pip
FOOD UNIVERSE MARKETPLACE,FOOD UNIVERSE MARKETPLACE,REMSEN MEAT & PRODUCE CORP,405 REMSEN AVE,11212,,,0081-21-102816,Grocery Store,0081,license,2024-05-15,2024-06-01,2027-05-31,40.6558,-73.92329,pip
Food World,Food World,AVE D MEAT & PRODUCE CORP.,4209 Avenue D,11203,,,0081-25-119407,Grocery Store,0081,license,2025-08-12,2025-08-12,2028-07-31,40.64171,-73.9364,pip
FOOTPRINTS CAFE INC,,FOOTPRINTS CAFE INC,5814 CLARENDON ROAD,11203,,,0340-22-109963,Restaurant,0340,license,2025-01-15,2025-01-15,2026-12-31,40.64499,-73.92125,pip
GALAXY BAR & GRILL CORP,,GALAXY BAR & GRILL CORP,1370 RALPH AVE,11236,,,0370-21-118813,Food & Beverage Business,0370,license,2025-10-24,2025-11-01,2027-10-31,40.64331,-73.91979,geoclient
GO PUFF,GO PUFF,"GB LICENSE, LLC",92 E 98TH ST,11212,,,0081-22-134984,Grocery Store,0081,license,2026-07-16,2025-12-01,2028-11-30,40.66453,-73.9224,geoclient
Golden Era Wine N Liquor Inc,,Golden Era Wine N Liquor Inc,3602 Clarendon Rd,11203,,,0100-26-140254,Liquor Store,0100,license,2026-04-16,2026-04-16,2029-03-31,40.6436,-73.94283,pip
Green Village Supermarket,Green Village Supermarket,Avenue H Finest Meat Corp.,3315 Avenue H,11210,,,0524-26-49900,Temporary retail,0524,temporary,2026-07-24,2026-07-24,2027-01-20,40.63189,-73.94394,pip
GUVITA WINE HOUSE INC,,GUVITA WINE HOUSE INC,1400 NOSTRAND AVE,11226,,,0100-21-114942,Liquor Store,0100,license,2024-07-22,2024-09-01,2027-08-31,40.65233,-73.94974,pip
Hot & Spicey Deli & Grocery Inc,,Hot & Spicey Deli & Grocery Inc,5502 Church Ave,11203,,,0071-26-153019,Grocery Store,0071,license,2026-08-31,2026-08-31,2029-07-31,40.65245,-73.92547,pip
HQ LOUNGE INC,,HQ LOUNGE INC,1609 NOSTRAND AVENUE,11226,,,0370-24-110944,Food & Beverage Business,0370,license,2026-06-24,2026-06-24,2028-04-30,40.64677,-73.94913,pip
Hyde and Seek,Hyde and Seek,Hyde Brooklyn Hospitality Inc,1308 Utica Ave,11203,,,0370-26-150728,Food & Beverage Business,0370,license,2026-08-04,2026-08-04,2028-07-31,40.6407,-73.92921,pip
IDEAL FOOD BASKET,IDEAL FOOD BASKET,GARRIDO FOOD CORP,1086 BROOKLYN AVE,11203,https://www.idealfoodbaskets.com,/liquor/logos/6c92fcfa50b2.png,0081-20-109969,Grocery Store,0081,license,2023-12-05,2023-12-05,2026-11-30,40.64741,-73.9434,pip
IDEAL FOOD BASKET,IDEAL FOOD BASKET,VECERRO FOOD CORP,4806 CHURCH AVE,11203,https://www.idealfoodbaskets.com,/liquor/logos/f69521732278.png,0081-22-139276,Grocery Store,0081,license,2025-03-11,2025-04-01,2028-03-31,40.65165,-73.93214,pip
ISLAND SEAS LOUNGE,ISLAND SEAS LOUNGE,ISLAND SEAS LOUNGE LLC,1438 1440 UTICA AVE,11203,,,0340-22-113046,Restaurant,0340,license,2026-07-17,2026-08-01,2028-07-31,40.63713,-73.92899,geoclient
IV & R LIQUORS,IV & R LIQUORS,IV & R LIQUORS INC,4302A AVENUE D,11203,,,0100-20-103590,Liquor Store,0100,license,2023-11-14,2023-12-01,2026-11-30,40.64173,-73.93597,pip
J & M GOURMET DELI CORP.,,J & M GOURMET DELI CORP.,4501 Church Ave,11203,,,0081-26-149690,Grocery Store,0081,license,2026-07-23,2026-07-23,2029-06-30,40.65151,-73.93505,pip
J & W SUPERMARKET INC,,J & W SUPERMARKET INC,9004 AVENUE A,11236,,,0081-22-126700,Grocery Store,0081,license,2025-10-20,2025-12-01,2028-11-30,40.65132,-73.9179,pip
J LOFT,J LOFT,J LOFT CORPORATION,1055 E 45TH ST,11203,,,0346-23-123947,Catering Establishment,0346,license,2025-08-21,2025-09-01,2027-08-31,40.63534,-73.93348,pip
JBD Mini Market Corp,,JBD Mini Market Corp,1699 Nostrand Ave,11226,,,0081-25-104348,Grocery Store,0081,license,2025-03-07,2025-03-07,2028-02-29,40.64453,-73.94889,pip
K & A DELI AND GRILL CORP,,K & A DELI AND GRILL CORP,1370 NOSTRAND AVE,11226,,,0081-20-110135,Grocery Store,0081,license,2023-11-03,2023-12-01,2026-11-30,40.6533,-73.94984,pip
K&S DELI GRILL INC,,K&S DELI GRILL INC,9619 CHURCH AVE,11212,,,0081-23-103099,Grocery Store,0081,license,2026-08-11,2026-10-01,2029-09-30,40.65602,-73.91493,pip
KENDRA'S PLACE,KENDRA'S PLACE,D S C HOSPITALITY MANAGEMENT LLC,1744 NOSTRAND AVE,11226,,,0340-22-107663,Restaurant,0340,license,2026-03-31,2026-03-31,2028-02-29,40.6434,-73.94877,pip
KENNYS LIQUORS INC,,KENNYS LIQUORS INC,1092 RUTLAND ROAD,11212,,,0100-23-124439,Liquor Store,0100,license,2026-05-22,2026-06-01,2029-05-31,40.66453,-73.92356,pip
KEY FOOD,KEY FOOD,HAJAR INC,1901 NOSTRAND AVENUE,11226,,,0081-21-109587,Grocery Store,0081,license,2024-10-25,2024-11-01,2027-10-31,40.63933,-73.94833,pip
KEY FOOD,KEY FOOD,DHY SONAMOO LLC,9530 CHURCH AVENUE,11212,,,0081-21-110218,Grocery Store,0081,license,2024-02-07,2024-03-01,2027-02-28,40.65562,-73.91559,pip
KINGS 1152 UTICA AVENUE C STORE,KINGS 1152 UTICA AVENUE C STORE,BOLLA OPERATING CORP.,1152 UTICA AVE,11203,,,0081-23-111667,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.64507,-73.92995,pip
KINGSLEY 1 WINE & LIQUOR INC,,KINGSLEY 1 WINE & LIQUOR INC,4623 AVENUE D,11203,,,0100-23-125725,Liquor Store,0100,license,2026-06-08,2026-08-01,2029-07-31,40.64195,-73.93243,pip
L&Y LIQUORS INC,,L&Y LIQUORS INC,4816 CHURCH AVE,11203,,,0100-23-124200,Liquor Store,0100,license,2026-03-09,2026-04-01,2029-03-31,40.65166,-73.93174,pip
L'UNIQUE LTD,,L'UNIQUE LTD,1773 NOSTRAND AVE,11226,,,0340-23-137810,Restaurant,0340,license,2025-07-14,2025-08-01,2027-07-31,40.64254,-73.94867,pip
LA VAKANA GROCERY CORP,,LA VAKANA GROCERY CORP,1157 WILLMOHR ST,11212,,,0081-21-100532,Grocery Store,0081,license,2024-02-27,2024-03-01,2027-02-28,40.65821,-73.91595,geoclient
Lenox Deli & Grill Inc.,,Lenox Deli & Grill Inc.,728 Rogers Ave,11226,,,0081-26-138929,Grocery Store,0081,license,2026-03-31,2026-03-31,2029-02-28,40.65363,-73.95278,pip
LILLI'S RESTAURANT AND BAR,LILLI'S RESTAURANT AND BAR,TEAMUTICA LLC,1344 UTICA AVE,11203,,,0340-24-105577,Restaurant,0340,license,2026-03-03,2026-03-03,2028-02-29,40.6396,-73.92908,pip
Lincoln Market,Lincoln Market,LM Clarkson Corp.,210 Clarkson Ave,11226,,,0081-25-118061,Grocery Store,0081,license,2025-07-29,2025-07-29,2028-06-30,40.65527,-73.95257,geoclient
LIQUOR ON 56 CHURCH,LIQUOR ON 56 CHURCH,CHURCH KING LIQUORS INC,5614 CHURCH AVE,11203,,,0100-21-114282,Liquor Store,0100,license,2024-05-06,2024-06-01,2027-05-31,40.65253,-73.9241,pip
LQ WINE & LIQUORS,LQ WINE & LIQUORS,LQ WINE & LIQUORS INC,1008 RUTLAND RD,11212,,,0100-22-116359,Liquor Store,0100,license,2025-08-11,2025-10-01,2028-09-30,40.66273,-73.9263,pip
LUCKY 7,LUCKY 7,1925 NOSTRAND AND FOSTER DELI AND INC,1925 NOSTRAND AVE,11226,,,0081-22-131670,Grocery Store,0081,license,2025-04-03,2025-05-01,2028-04-30,40.63879,-73.94828,geoclient
LUCKY LOTTO 1 DELI INC,,LUCKY LOTTO 1 DELI INC,1450 NOSTRAND AVE,11226,,,0081-22-128186,Grocery Store,0081,license,2025-12-10,2025-12-10,2028-11-30,40.651,-73.9496,pip
M & J DELI GROCERY NY CORP,,M & J DELI GROCERY NY CORP,1253 SCHENECTADY AVE,11203,,,0081-21-101401,Grocery Store,0081,license,2023-12-20,2024-01-01,2026-12-31,40.64231,-73.93231,pip
M & N DELI FOOD CORP,,M & N DELI FOOD CORP,1093 LINDEN BLVD,11212,,,0081-22-119556,Grocery Store,0081,license,2025-10-29,2025-11-01,2028-10-31,40.65447,-73.91775,pip
MANGO GROCERY CORP,,MANGO GROCERY CORP,1044 Winthrop St,11212,,,0081-26-145737,Grocery Store,0081,license,2026-06-09,2026-06-09,2029-05-31,40.66079,-73.92494,pip
Marvel Produce Market Inc,,Marvel Produce Market Inc,1424 Nostrand Ave,11226,,,0081-26-142209,Grocery Store,0081,license,2026-05-05,2026-05-05,2029-04-30,40.65158,-73.94966,pip
MILADYS SUPER DELI CORP,,MILADYS SUPER DELI CORP,280 E 92ND ST,11212,,,0081-21-110385,Grocery Store,0081,license,2024-03-11,2024-04-01,2027-03-31,40.65848,-73.92374,pip
MK ENTERPRISES NYC INC,,MK ENTERPRISES NYC INC,1092 ROGERS AVE,11226,,,0081-23-106763,Grocery Store,0081,license,2026-04-07,2026-04-07,2029-02-28,40.64332,-73.95167,pip
N/A,N/A,Redan Deli Corp,9007 Ave A,11236,,,0081-24-120394,Grocery Store,0081,license,2024-07-03,2024-07-03,2027-06-30,40.65134,-73.91787,pip
N/A,N/A,Sal Express Deli & Grocery Corp,2918 Beverley Rd,11226,,,0071-24-110869,Grocery Store,0071,license,2024-04-23,2024-04-23,2027-03-31,40.64511,-73.94921,pip
NANNI HEALTH FOOD STORE,NANNI HEALTH FOOD STORE,RAGGUETTE & CHARLES INC,5222 5224 CHURCH AVE,11203,,,0081-21-107322,Grocery Store,0081,license,2024-11-05,2024-11-05,2027-10-31,40.65229,-73.92774,pip
NEIGHBORHOOD GOURMET DELI,NEIGHBORHOOD GOURMET DELI,GOURMET DELI GROCERY CORP X,1098 CLARKSON AVE,11212,,,0081-20-113371,Grocery Store,0081,license,2023-11-21,2023-12-01,2026-11-30,40.65997,-73.92191,pip
NEW ADAM DELI GROCERY INC,,NEW ADAM DELI GROCERY INC,1750 NOSTRAND AVE,11226,,,0071-20-101286,Grocery Store,0071,license,2023-11-01,2023-12-01,2026-11-30,40.64309,-73.94873,pip
NEW EVELINA GROCERY,NEW EVELINA GROCERY,FAIZ A YAFAI,1339 FLATBUSH AVE,11226,,,0071-21-117411,Grocery Store,0071,license,2024-02-06,2024-02-06,2027-01-31,40.63849,-73.95366,geoclient
Neymar Farm,Neymar Farm,Neymar Farms Import LLC,5109-11 Church Ave,11203,,,0081-25-106227,Grocery Store,0081,license,2025-04-02,2025-04-02,2028-03-31,40.65206,-73.92894,pip
Nostrand Coffee Shop,Nostrand Coffee Shop,Nostrand Donut Shop of Brooklyn LLC,1449 Nostrand Ave,11226,,,0370-24-124480,Food & Beverage Business,0370,license,2026-07-29,2026-08-01,2028-07-31,40.65099,-73.9496,pip
NOSTRAND DELI & GRILL INC,,NOSTRAND DELI & GRILL INC,1840 NOSTRAND AVE,11226,,,0081-22-130891,Grocery Store,0081,license,2025-07-15,2025-08-01,2028-07-31,40.64082,-73.94849,pip
O'4 Cubed Liquors,O'4 Cubed Liquors,Savage Entertainment LLC,1738 Nostrand Ave,11226,,,0100-26-145588,Liquor Store,0100,license,2026-06-08,2026-06-08,2029-05-31,40.64363,-73.94879,pip
OASIS CAFE,OASIS CAFE,OASIS NEW YORK EVENT SPACE LLC,550 REMSEN AVE,11236,,,0340-23-138808,Restaurant,0340,license,2025-06-02,2025-06-02,2027-05-31,40.6531,-73.9203,pip
Ortiz Market and Deli Corp,,Ortiz Market and Deli Corp,1606 Nostrand Ave,11226,,,0081-26-136208,Grocery Store,0081,license,2026-02-25,2026-02-25,2029-01-31,40.64701,-73.94916,pip
