display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
EXXON GAS & CONVIENCE STRE,EXXON GAS & CONVIENCE STRE,TOZANLI INC,3031 CONEY ISLAND AVENUE,11235,,,0081-23-119690,Grocery Store,0081,license,2026-05-15,2026-07-01,2029-06-30,40.58249,-73.95974,geoclient
F J P MEAT MARKET INC,,F J P MEAT MARKET INC,2823 MERMAID AVENUE,11224,,,0081-21-113096,Grocery Store,0081,license,2024-07-22,2024-08-01,2027-07-31,40.57551,-73.9951,pip
FINE FARE,FINE FARE,MERMAID MEAT CORP,2901 MERMAID AVE,11224,http://www.finefaresupermarkets.com/,,0081-21-109147,Grocery Store,0081,license,2024-07-18,2024-08-01,2027-07-31,40.57578,-73.99598,pip
Flamming Grill Corp,,Flamming Grill Corp,3038 Neptune Ave,11224,,,0081-25-106874,Grocery Store,0081,license,2025-04-08,2025-04-08,2028-03-31,40.57755,-73.99776,pip
Food Bazaar,Food Bazaar,Bogopa Cropsey Inc,2965 Cropsey Ave,11214,https://www.foodbazaar.com/,/liquor/logos/baa4301358a9.png,0081-25-110945,Grocery Store,0081,license,2025-05-20,2025-05-20,2028-04-30,40.58273,-73.98543,pip
FOXY,FOXY,JEWEL LOUNGE LLC,2956 W 12TH STREET,11224,,,0370-23-130403,Food & Beverage Business,0370,license,2025-09-18,2025-10-01,2027-09-30,40.57598,-73.97963,pip
FREAK BAR,FREAK BAR,CONEY ISLAND USA INC,1208 SURF AVE,11224,,,0267-21-119995,Food & Beverage Business,0267,license,2025-11-05,2025-11-05,2027-10-31,40.57557,-73.97983,pip
FRESH FOOD CHOICE CORP,,FRESH FOOD CHOICE CORP,2715 MERMAID AVE,11224,,,0081-22-131713,Grocery Store,0081,license,2025-07-02,2025-08-01,2028-07-31,40.57566,-73.99372,pip
GADI CANDY STORE CORP.,,GADI CANDY STORE CORP.,1151 Brighton Beach Ave,11235,,,0524-26-49485,Temporary retail,0524,temporary,2026-07-21,2026-07-21,2027-01-17,40.57756,-73.95543,pip
GARGIULOS RESTAURANT,GARGIULOS RESTAURANT,SIRENA RESTAURANT INC,2907 2915 W 15TH STREET,11224,,,0340-23-127048,Restaurant,0340,license,2025-02-25,2025-03-01,2027-02-28,40.5763,-73.98255,pip
GEO KHINKALI BAR INC.,,GEO KHINKALI BAR INC.,3120 Coney Island Ave,11235,,,0240-26-145279,Restaurant,0240,license,2026-06-04,2026-06-04,2028-05-31,40.57985,-73.95977,pip
Georgian Corner Inc.,,Georgian Corner Inc.,626 Sheepshead Bay Rd Ste 1,11224,https://order.online/store/georgian-corner-brooklyn-24418165/,,0524-26-52372,Temporary retail,0524,temporary,2026-08-21,2026-08-21,2027-02-17,40.57902,-73.97554,pip
GEORGIAN HOUSE,GEORGIAN HOUSE,GHGK LLC,129 BRIGHTON BEACH AVE,11235,,,0423-23-127930,Additional Bar,0423,license,2025-05-11,2025-05-02,2027-04-30,40.57639,-73.96722,pip
GEORGIAN HOUSE,GEORGIAN HOUSE,GHGK LLC,129 BRIGHTON BEACH AVE,11235,,,0340-23-139223,Restaurant,0340,license,2025-05-11,2025-05-02,2027-04-30,40.57639,-73.96722,pip
GNN DELI CORP,,GNN DELI CORP,1133 BRIGHTON BEACH AVE,11235,,,0081-24-111010,Grocery Store,0081,license,2024-04-24,2024-04-24,2027-03-31,40.57769,-73.95584,pip
GOLD LABEL,GOLD LABEL,BRIGHTON FOOD GROUP INC,281 285 BRIGHTON BEACH AVE,11235,,,0071-21-117383,Grocery Store,0071,license,2024-05-03,2024-06-01,2027-05-31,40.57696,-73.96453,pip
GOLDEN SANDS LIQUORS INC,,GOLDEN SANDS LIQUORS INC,205 NEPTUNE AVENUE,11235,,,0100-22-116545,Liquor Store,0100,license,2025-06-23,2025-07-01,2028-06-30,40.58169,-73.96119,pip
GOURMANOFF,GOURMANOFF,TEGS MANAGEMENT LLC,1029 BRIGHTON BEACH AVE,11235,,,0081-21-103079,Grocery Store,0081,license,2024-08-15,2024-08-15,2027-08-31,40.57824,-73.95837,pip
GUERRERO DELI GROCERY,GUERRERO DELI GROCERY,EPIFANIO GUERRERO,1627 MERMAID AVENUE,11224,,,0071-23-131759,Grocery Store,0071,license,2026-02-27,2026-03-01,2029-02-28,40.57665,-73.98456,pip
H.R,H.R,HENRY LIQUORS 23 INC,1601 MERMAID AVE,11224,,,0100-21-114371,Liquor Store,0100,license,2025-01-14,2024-01-01,2026-12-31,40.57673,-73.98387,pip
HOOK & REEL CAJUN SEAFOOD & BAR,HOOK & REEL CAJUN SEAFOOD & BAR,CAJUN FOOD CI LLC,1217 SURF AVE,11224,,,0340-22-110325,Restaurant,0340,license,2026-06-01,2026-07-01,2028-06-30,40.57557,-73.9799,pip
I&M Liquor,I&M Liquor,Amour Wines & Liquors Inc,626 Sheepshead Bay Rd,11224,,,0100-24-133275,Liquor Store,0100,license,2024-10-21,2024-10-21,2027-09-30,40.57902,-73.97554,pip
IHOP,IHOP,PANCAKES OF CONEY ISLAND LLC,1019 SURF AVENUE,11224,https://www.ihop.com/en/restaurants-brooklyn-ny/1019-surf-ave-2132,/liquor/logos/e12d15b5d06e.svg,0240-24-109539,Restaurant,0240,license,2026-03-31,2026-04-01,2028-03-31,40.57552,-73.97877,pip
ISLAND DELI PLUS INC.,,ISLAND DELI PLUS INC.,1511 Mermaid Ave,11224,,,0071-26-136441,Grocery Store,0071,license,2026-02-27,2026-02-27,2029-01-31,40.57681,-73.98304,pip
ISLAND NEIGHBORHOOD GOURMET FOOD INC,,ISLAND NEIGHBORHOOD GOURMET FOOD INC,2909 SURF AVE,11224,,,0081-23-122044,Grocery Store,0081,license,2026-01-21,2026-02-01,2029-01-31,40.57284,-73.99524,pip
KEY FOOD,KEY FOOD,NEPTUNE FOOD CORP,505 NEPTUNE AVE,11220,https://www.keyfood.com/store/store/1280,,0081-21-109757,Grocery Store,0081,license,2024-07-31,2024-08-01,2027-07-31,40.57988,-73.97235,pip
KEY FOOD,KEY FOOD,DOLEH 919 FOOD CORP,3485 NEPTUNE AVE,11224,,,0081-22-128000,Grocery Store,0081,license,2025-10-09,2025-11-01,2028-10-31,40.57707,-74.00163,pip
KHALED DELI GROCERY CORP,,KHALED DELI GROCERY CORP,1502 NEPTUNE AVE,11224,,,0081-22-134124,Grocery Store,0081,license,2025-09-17,2025-10-01,2028-09-30,40.57898,-73.98334,pip
KING 24 FOOD CORP,,KING 24 FOOD CORP,2327 MERMAID AVE,11224,,,0081-24-107447,Grocery Store,0081,license,2024-03-22,2024-03-22,2027-02-28,40.57594,-73.99098,pip
KING MEATS MARKET,KING MEATS MARKET,KINGS MEAT MARKETS CORP,603 605 BRIGHTON BEACH AVE,11235,,,0081-21-108663,Grocery Store,0081,license,2024-06-06,2024-07-01,2027-06-30,40.57767,-73.9612,pip
KINGS 2960 C-STORE,KINGS 2960 C-STORE,BOLLA OPERATING CORP.,2960 86TH ST,11223,,,0081-21-101011,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.59042,-73.97478,geoclient
KINGS 3003 SERVICE STATION MOBIL,KINGS 3003 SERVICE STATION MOBIL,BOLLA OPERATING CORP.,3003 CONEY ISLAND AVE,11235,,,0081-21-109310,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.58281,-73.9599,geoclient
KINGS NEPTUNE MOBIL,KINGS NEPTUNE MOBIL,BOLLA OPERATING CORP.,1702 NEPTUNE AVE,11224,,,0081-21-112075,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.57861,-73.98571,pip
L Q A GROCERY II CORP,,L Q A GROCERY II CORP,1702 MERMAID AVE,11224,,,0081-22-121029,Grocery Store,0081,license,2025-06-09,2025-06-09,2028-04-30,40.57661,-73.98491,pip
L'CHAIM WINE & LIQUOR,L'CHAIM WINE & LIQUOR,VITALIK CORP,127 BRIGHTON BEACH AVE,11235,,,0100-22-116090,Liquor Store,0100,license,2025-09-10,2025-10-01,2028-09-30,40.57637,-73.96732,pip
Liman Restaurant,Liman Restaurant,DJB Restaurant Corp,825 Surf Ave,11224,,,0340-24-133658,Restaurant,0340,license,2024-10-23,2024-10-23,2026-09-30,40.57542,-73.97752,pip
Luna Park at West 10th Street,Luna Park at West 10th Street,Central Amusement International Inc,1000 Surf Ave,11224,,,0423-24-134332,Additional Bar,0423,license,2026-08-14,2026-10-01,2028-09-30,40.57551,-73.97857,pip
Luna Park at West 10th Street,Luna Park at West 10th Street,Central Amusement International Inc,1000 Surf Ave,11224,,,0240-24-134333,Restaurant,0240,license,2026-08-14,2026-10-01,2028-09-30,40.57551,-73.97857,pip
LUNA PARK AT WEST 12TH STREET,LUNA PARK AT WEST 12TH STREET,CENTRAL AMUSEMENT INTERNATIONAL INC,1105 BOARDWALK WEST,11224,,,0340-24-122212,Restaurant,0340,license,2026-06-02,2026-07-01,2028-06-30,40.5732,-73.97936,pip
LUNA PARK FOOD CORP,,LUNA PARK FOOD CORP,1204 NEPTUNE AVE,11224,,,0081-22-133737,Grocery Store,0081,license,2025-08-18,2025-09-01,2028-08-31,40.57913,-73.97992,pip
M & A LIQUORS & WINE INC,,M & A LIQUORS & WINE INC,1109 BRIGHTON BEACH AVENUE,11235,,,0100-21-114467,Liquor Store,0100,license,2024-02-28,2024-03-01,2027-02-28,40.57793,-73.95662,pip
MAIN STOP DELI & GROCERY CORP,,MAIN STOP DELI & GROCERY CORP,2706 MERMAID AVE,11224,,,0081-24-103570,Grocery Store,0081,license,2024-02-12,2024-02-12,2027-01-31,40.57567,-73.9936,pip
MARGARITA ISLAND INC,,MARGARITA ISLAND INC,1105 BOWERY ST,11224,,,0370-24-111586,Food & Beverage Business,0370,license,2026-04-20,2026-05-01,2028-04-30,40.57473,-73.97902,pip
Margo's Market,Margo's Market,D'AGOSTINO'S MARKETS LLC,3514 Surf Ave,11224,,,0081-25-116765,Grocery Store,0081,license,2025-07-16,2025-07-16,2026-10-31,40.57299,-74.00065,pip
Marib Gourmet Deli & Grill Corp.,,Marib Gourmet Deli & Grill Corp.,2925 Surf Ave,11224,,,0081-26-140231,Grocery Store,0081,license,2026-04-16,2026-04-16,2029-03-31,40.57279,-73.99579,pip
Marlboro Deli Corp.,,Marlboro Deli Corp.,2387 Stillwell Ave,11223,,,0081-25-101181,Grocery Store,0081,license,2025-09-21,2025-09-21,2028-08-31,40.5892,-73.98383,pip
MEET WISE MEAT,MEET WISE MEAT,DONER WISE HOUSE LLC,242 BRIGHTON BEACH AVE,11253,https://meetwisemeat.com/,/liquor/logos/2ed8c7bc1c71.png,0240-24-118323,Restaurant,0240,license,2026-06-22,2026-06-22,2028-05-31,40.5767,-73.96573,pip
MELTING POT DELI CORP,,MELTING POT DELI CORP,1526 MERMAID AVE,11224,,,0081-20-112239,Grocery Store,0081,license,2023-10-17,2023-11-01,2026-10-31,40.57678,-73.98342,pip
MEMORIES CAFE,MEMORIES CAFE,BAR CAFE SHEVROJA INC,2611 BATH AVE,11214,,,0340-22-112779,Restaurant,0340,license,2025-11-26,2025-12-01,2027-11-30,40.59274,-73.98831,geoclient
MERMAID DISCOUNT WINES & LIQUORS LLC,,MERMAID DISCOUNT WINES & LIQUORS LLC,2128 MERMAID AVE,11224,,,0100-20-103879,Liquor Store,0100,license,2024-01-08,2024-02-01,2027-01-31,40.57617,-73.98887,pip
Mermaid Gift Shop Corp,,Mermaid Gift Shop Corp,1528 Mermaid Ave,11224,,,0081-25-130675,Grocery Store,0081,license,2025-12-02,2025-12-02,2028-11-30,40.57677,-73.98349,pip
MERMAID LIQUOR HOUSE INC,,MERMAID LIQUOR HOUSE INC,3030 MERMAID AVE,11224,,,0100-21-115005,Liquor Store,0100,license,2024-06-11,2024-07-01,2027-06-30,40.57526,-73.99732,pip
Mini Market,Mini Market,G Mini Mart Corp.,275 Neptune Ave,11235,,,0071-26-150896,Grocery Store,0071,license,2026-08-06,2026-08-06,2029-07-31,40.58119,-73.96348,pip
MNL DEVELOPMENT LLC,,MNL DEVELOPMENT LLC,321 BRIGHTON BCH AVE,11235,,,0081-23-122077,Grocery Store,0081,license,2026-01-07,2026-03-01,2029-02-28,40.57719,-73.96343,pip
More Sushi,More Sushi,OLJU LLC,2858 W 5th St,11224,,,0524-26-52329,Temporary retail,0524,temporary,2026-08-21,2026-08-21,2027-02-17,40.57903,-73.97212,pip
N & M's Brooklyn Deli Inc,,N & M's Brooklyn Deli Inc,2423 Mermaid Ave,11224,,,0081-26-140021,Grocery Store,0081,license,2026-04-14,2026-04-14,2029-03-31,40.57585,-73.99192,pip
N/A,N/A,2321 Mini Market Inc.,2321 Mermaid Ave,11224,,,0081-25-128740,Grocery Store,0081,license,2025-11-10,2025-11-10,2028-10-31,40.57596,-73.99077,pip
Nahal Petroleum Inc,Nahal Petroleum Inc,Nahal Petroleum Inc,2978 Cropsey Ave,11214,,,0081-24-135680,Grocery Store,0081,license,2024-11-08,2024-11-08,2027-10-31,40.58251,-73.98627,pip
NATHAN'S FAMOUS,NATHAN'S FAMOUS,NATHANS FAMOUS OF LYNBROOK INC,1205 BOARDWALK,11224,,,0112-23-123437,Summer Restaurant,0112,license,2026-03-18,2026-04-01,2026-10-31,40.57315,-73.97982,pip
NATHANS FAMOUS,NATHANS FAMOUS,NATHANS FAMOUS INC,1302 1310 SURF AVENUE,11224,,,0138-21-123542,Food & Beverage Business,0138,license,2024-06-27,2024-07-01,2027-06-30,40.57556,-73.98152,pip
NET COST MARKET,NET COST MARKET,532 NEPTUNE AVENUE LLC & GRAND MARKET INTERNL CORP,532 NEPTUNE AVE,11224,https://www.netcostmarket.com/locations/ny/532-neptune-ave-brooklyn/,/liquor/logos/ef07897e1524.svg,0081-21-103045,Grocery Store,0081,license,2024-05-21,2024-06-01,2027-05-31,40.57983,-73.97295,pip
Net Cost Market,Net Cost Market,NC AVE Z LLC,599 Avenue Z,11223,,,0524-26-39923,Temporary retail,0524,temporary,2026-04-13,2026-04-13,2026-10-10,40.58603,-73.97184,pip
NEW YORK BREAD INC,,NEW YORK BREAD INC,2201 NEPTUNE AVE,11224,,,0071-23-134422,Grocery Store,0071,license,2023-09-21,2023-11-01,2026-10-31,40.5784,-73.99018,pip
NOTA BENE INC,,NOTA BENE INC,282 Brighton Beach Ave,11235,https://notabene-restaurant.com/,/liquor/logos/bcba6489c30e.png,0340-24-103017,Restaurant,0340,license,2026-05-29,2026-05-29,2028-01-31,40.57695,-73.96459,pip
NUNU BAR & GRILL INC,,NUNU BAR & GRILL INC,38 AVENUE O,11214,,,0267-22-105128,Food & Beverage Business,0267,license,2026-01-20,2026-02-01,2028-01-31,40.58669,-73.98552,pip
OCEAN WINE & LIQUOR,OCEAN WINE & LIQUOR,OCEAN WINE & LIQUOR INC,514A BRIGHTON BEACH AVE,11235,,,0100-20-104268,Liquor Store,0100,license,2025-02-04,2023-12-01,2026-11-30,40.57752,-73.96187,pip
OCEANA WINE & LIQUOR INC,,OCEANA WINE & LIQUOR INC,1053 BRIGHTON BEACH AVE,11235,,,0100-23-123636,Liquor Store,0100,license,2026-05-18,2026-08-01,2029-07-31,40.57827,-73.95798,pip
OCEANVIEW BITES,OCEANVIEW BITES,WILDLIFE CONSERVATION SOCIETY,514 SURF AVE,11224,,,0426-24-107457,Additional Bar-Seasonal,0426,license,2026-03-18,2026-04-01,2026-10-31,40.5749,-73.9739,pip
OCEANVIEW BITES,OCEANVIEW BITES,WILDLIFE CONSERVATION SOCIETY,514 SURF AVE,11224,,,0371-23-129615,Summer Food & beverage business,0371,license,2026-03-18,2026-04-01,2026-10-31,40.5749,-73.9739,pip
OKTOBERFEST,OKTOBERFEST,BEERCOM INC,3087 BRIGHTON 4TH ST,11235,,,0138-21-123698,Food & Beverage Business,0138,license,2024-10-28,2024-11-01,2026-10-31,40.57698,-73.96322,pip
OLEANDR RESTAURANT,OLEANDR RESTAURANT,SOKO-LYA CAFE INC,410 BRIGHTON BEACH AVE,11235,,,0340-23-137161,Restaurant,0340,license,2025-02-11,2025-02-11,2027-01-31,40.5773,-73.96293,pip
OLYMPUS CATERING INC,,OLYMPUS CATERING INC,3152 Brighton 6th St Ste 3,11235,,,0370-24-107144,Food & Beverage Business,0370,license,2026-04-02,2026-04-02,2028-03-31,40.57543,-73.96107,pip
