display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
CROWN HILL THEATRE,CROWN HILL THEATRE,ART OF ENTERTAINMENT MEDIA INC,746-750 NOSTRAND AVE,11216,,,0373-23-138486,Legitimate theatre,0373,license,2025-07-29,2025-08-01,2027-07-31,40.67301,-73.95021,pip
CRYSTAL THAI FOODS INC,,CRYSTAL THAI FOODS INC,293 FLATBUSH AVE,11217,,,0340-23-136783,Restaurant,0340,license,2025-06-27,2025-07-01,2027-06-30,40.67895,-73.97375,geoclient
DAVE'S DELI CORP,,DAVE'S DELI CORP,248 KINGSTON AVE,11213,,,0081-23-102857,Grocery Store,0081,license,2026-03-12,2026-05-01,2029-04-30,40.67103,-73.94202,pip
Dean Organik Market Inc,Dean Organik Market Inc,Dean Organik Market Inc,486 Dean St,11217,,,0524-26-48443,Temporary retail,0524,temporary,2026-07-13,2026-07-13,2027-01-09,40.68145,-73.97405,geoclient
DELI BASKET CORP,,DELI BASKET CORP,1700 STERLING PL,11233,,,0081-24-114430,Grocery Store,0081,license,2024-05-20,2024-05-20,2027-04-30,40.67104,-73.92279,geoclient
DETOX DELI & GRILL CORP.,,DETOX DELI & GRILL CORP.,656 Nostrand Ave,11216,,,0081-26-147556,Grocery Store,0081,license,2026-07-02,2026-07-02,2029-06-30,40.67595,-73.94993,pip
Dilly Dally,Dilly Dally,Another Transformation LLC,626 Vanderbilt Ave,11238,https://www.dillydallybk.com,/liquor/logos/3f9bef1851fd.svg,0340-25-100790,Restaurant,0340,license,2025-01-14,2025-01-14,2026-12-31,40.67745,-73.96893,pip
Don Udon,Don Udon,Moukins LLC,634 Park Pl,11238,,,0240-25-114092,Restaurant,0240,license,2025-06-16,2025-06-16,2027-05-31,40.67425,-73.9571,pip
DRINK,DRINK,768 FRANKLIN AVENUE LLC,768 FRANKLIN AVE,11238,,,0370-23-138684,Food & Beverage Business,0370,license,2025-04-29,2025-05-01,2027-04-30,40.67213,-73.95742,pip
Drunken Tulip Corp.,,Drunken Tulip Corp.,698 Nostrand Ave,11216,,,0340-26-139610,Restaurant,0340,license,2026-04-08,2026-04-08,2028-03-31,40.67477,-73.95004,pip
DUTCH BOY BURGER,DUTCH BOY BURGER,FRANKLIN PARK LLC,618 SAINT JOHNS PL,11238,https://franklinparkbrooklyn.com,,0423-22-106961,Additional Bar,0423,license,2026-04-10,2026-04-10,2028-03-31,40.67253,-73.95792,pip
DUTCH BOY BURGER,DUTCH BOY BURGER,FRANKLIN PARK LLC,618 SAINT JOHNS PL,11238,https://franklinparkbrooklyn.com,,0370-24-108392,Food & Beverage Business,0370,license,2026-03-31,2026-04-01,2028-03-31,40.67253,-73.95792,pip
El Barrio Burritos,El Barrio Burritos,Underspin City Gourmet LLC,796A Franklin Avenue,11238,https://elbarriobk.com/,/liquor/logos/bc3032248940.png,0240-26-138970,Restaurant,0240,license,2026-03-31,2026-03-31,2028-02-29,40.6712,-73.95777,geoclient
EL GRAN CASTILLO DE JAGUA RESTAURANT,EL GRAN CASTILLO DE JAGUA RESTAURANT,CASTILLO DE JAQUA CORP,355 FLATBUSH AVE,11238,https://www.elgrancastillo.com,/liquor/logos/51ab4846759d.png,0240-23-140119,Restaurant,0240,license,2025-10-25,2025-11-01,2027-10-31,40.6769,-73.97226,geoclient
ESSENCE BAR & GRILL,ESSENCE BAR & GRILL,BROOKLYN2020 INC,1662 1666 ATLANTIC AVE,11213,,,0340-23-133397,Restaurant,0340,license,2025-06-23,2025-07-01,2027-06-30,40.67759,-73.93555,geoclient
EVE'S,EVE'S,EVE'S 3 LLC,769 WASHINGTON AVENUE,11238,,,0340-23-137354,Restaurant,0340,license,2025-03-12,2025-04-01,2027-03-31,40.67379,-73.963,pip
FACCIA BRUTTO SPIRITS LLC,,FACCIA BRUTTO SPIRITS LLC,1236 ATLANTIC AVE,11216,,,0054-23-106751,Distiller Class B-1 (Micro-rectifier),0054,license,2026-05-27,2026-05-27,2029-01-31,40.67844,-73.95129,geoclient
FACCIA BRUTTO SPIRITS LLC,,FACCIA BRUTTO SPIRITS LLC,1236 ATLANTIC AVE,11216,,,0056-24-112122,Distiller Class D (Farm Distiller),0056,license,2026-05-27,2026-05-27,2029-01-31,40.67844,-73.95129,geoclient
FARES GROCERY & DELI CORP,,FARES GROCERY & DELI CORP,624 ST JOHN S PLACE,11238,,,0081-23-122828,Grocery Store,0081,license,2026-02-10,2026-02-10,2029-01-31,40.67243,-73.95747,pip
Farm.One,Farm.One,"Farm.One, LLC",625 Bergen St,11238,,,0015-24-128365,Farm Brewer,0015,license,2026-08-14,2026-09-01,2027-08-31,40.67956,-73.96896,pip
Farmers Market,Farmers Market,J's Organic Market Corp,1045 Eastern Pkwy,11213,,,0081-24-128678,Grocery Store,0081,license,2024-09-16,2024-09-16,2027-08-31,40.66912,-73.93363,geoclient
FERMENTED GRAPES,FERMENTED GRAPES,GRAPES ON VAN LLC,651 VANDERBILT AVE,11238,,,0100-22-117205,Liquor Store,0100,license,2025-03-07,2025-03-07,2028-02-29,40.67739,-73.96895,pip
Finest Gourmet Deli Corp,,Finest Gourmet Deli Corp,773 Washington Ave,11238,,,0524-26-52683,Temporary retail,0524,temporary,2026-08-27,2026-08-27,2027-02-23,40.67369,-73.96298,pip
FINN'S CORNER,FINN'S CORNER,FINNISTER LLC,660 WASHINGTON AVE,11238,https://www.finnscornernyc.com,/liquor/logos/f9bb2c4596bc.png,0340-23-137068,Restaurant,0340,license,2025-02-26,2025-03-01,2027-02-28,40.67841,-73.96387,pip
FOOD GARDEN MARKET,FOOD GARDEN MARKET,608 FRANKLIN MEAT CORP,608 FRANKLIN AVE,11238,https://foodgardenmarket.com,/liquor/logos/3f353a65de2c.png,0081-23-112605,Grocery Store,0081,license,2026-08-04,2026-09-01,2029-08-31,40.67738,-73.95552,pip
FOOD UNIVERSE,FOOD UNIVERSE,1720 FOOD CORP,1720 ATLANTIC AVE,11213,https://fooduniverse.keyfood.com/store/store/1630,,0081-23-102490,Grocery Store,0081,license,2023-09-21,2023-11-01,2026-10-31,40.67727,-73.93385,geoclient
FOOD UNIVERSE,FOOD UNIVERSE,A & S MEAT & PRODUCE CORP,243 SCHENECTADY AVE,11213,,,0081-23-122377,Grocery Store,0081,license,2026-02-12,2026-03-01,2029-02-28,40.67027,-73.93376,pip
FOOD UNIVERSE MARKETPLACE,FOOD UNIVERSE MARKETPLACE,369 FLATBUSH FOOD LLC,369 FLATBUSH AVE,11238,,,0081-22-121519,Grocery Store,0081,license,2025-09-24,2025-10-01,2028-09-30,40.6766,-73.97204,geoclient
FOODTOWN,FOODTOWN,632 VANDERBILT FOOD CORP,632 640 VANDERBILT AVENUE,11238,https://www.foodtown.com/stores/foodtown-of-prospect-heights,,0081-22-131154,Grocery Store,0081,license,2025-06-24,2025-07-01,2028-06-30,40.67709,-73.96906,pip
Formosa PH Inc.,,Formosa PH Inc.,43 Underhill Ave,11238,,,0240-26-147980,Restaurant,0240,license,2026-07-07,2026-07-07,2028-06-30,40.67971,-73.96502,pip
FRANCENA MINI MART FOOD CORP,,FRANCENA MINI MART FOOD CORP,1608 STERLING PL,11213,,,0081-21-105638,Grocery Store,0081,license,2024-01-24,2024-02-01,2027-01-31,40.67119,-73.92547,pip
FRANKLIN CONVENIENCE STORE CORP,,FRANKLIN CONVENIENCE STORE CORP,782 Franklin Ave,11238,,,0071-24-100889,Grocery Store,0071,license,2024-01-13,2024-01-13,2026-12-31,40.67181,-73.95754,pip
FRANKLIN FINEST DELI CORP,,FRANKLIN FINEST DELI CORP,790 FRANKLIN AVE,11238,,,0081-23-102646,Grocery Store,0081,license,2026-02-03,2026-02-03,2028-12-31,40.67143,-73.95768,pip
Franklin Spirits Inc,,Franklin Spirits Inc,608 Franklin Ave,11238,,,0100-26-141500,Liquor Store,0100,license,2026-04-29,2026-04-29,2029-03-31,40.67738,-73.95552,pip
Fresh Deli and Grocery I Inc,,Fresh Deli and Grocery I Inc,613 Nostrand Ave,11216,,,0081-25-102498,Grocery Store,0081,license,2025-02-07,2025-02-07,2028-01-31,40.67625,-73.9499,pip
FRESHWAY ORGANIC MARKET CORP.,,FRESHWAY ORGANIC MARKET CORP.,646 Dean St,11238,,,0524-26-47587,Temporary retail,0524,temporary,2026-07-02,2026-07-02,2026-12-29,40.68039,-73.96895,pip
FRIENDS AND LOVERS,FRIENDS AND LOVERS,FRIENDS AND LOVERS INC,641 CLASSON AVE,11238,https://www.fnlbk.com,/liquor/logos/3c65e9a276d0.png,0370-21-120806,Food & Beverage Business,0370,license,2025-12-04,2025-12-04,2027-11-30,40.67858,-73.95873,pip
GAVILAN 1 DELI GROCERY CORP,,GAVILAN 1 DELI GROCERY CORP,224 ALBANY AVE,11213,,,0081-21-108493,Grocery Store,0081,license,2024-05-07,2024-05-07,2027-04-30,40.67294,-73.93908,pip
GEES CARIBBEAN CORPORATION,,GEES CARIBBEAN CORPORATION,770 NOSTRAND AVE,11216,,,0340-24-106534,Restaurant,0340,license,2026-06-03,2026-06-03,2028-02-29,40.67227,-73.95028,pip
GEIDO RESTAURANT,GEIDO RESTAURANT,GEIDO RESTAURANT CORP,331 FLATBUSH AVENUE,11217,,,0340-23-134487,Restaurant,0340,license,2025-02-18,2025-02-18,2027-01-31,40.67781,-73.97291,geoclient
GERTIE,GERTIE,"Rad Counter, LLC",602 Vanderbilt Ave,11238,https://www.gertie.nyc/,/liquor/logos/146e55816c08.png,0340-26-141794,Restaurant,0340,license,2026-05-01,2026-05-01,2028-04-30,40.67832,-73.96864,pip
Gertrude's,Gertrude's,RAD SPOT LLC,605 CARLTON AVE,11238,https://www.gertrudes.nyc,/liquor/logos/28a4920b79ac.png,0340-24-100700,Restaurant,0340,license,2025-12-15,2026-01-01,2027-12-31,40.67909,-73.97176,pip
GOLD STAR BEER COUNTER,GOLD STAR BEER COUNTER,BIERENDELI'S LLC,340 STERLING PL,11238,http://goldstarbeercounter.com,/liquor/logos/18fa09635fca.png,0138-23-140650,Food & Beverage Business,0138,license,2026-07-23,2026-08-01,2029-07-31,40.67534,-73.96691,pip
GRAND PLAZA LIQUORS,GRAND PLAZA LIQUORS,GRAND PLAZA LIQUORS INC,764 WASHINGTON AVENUE,11238,,,0100-22-117810,Liquor Store,0100,license,2025-09-18,2025-11-01,2028-10-31,40.67516,-73.96326,pip
Green Village Supermarket,Green Village Supermarket,Utica Meat Finest Corp,241-243 Utica Ave,11213,,,0081-25-125577,Grocery Store,0081,license,2025-10-08,2025-10-08,2028-09-30,40.67031,-73.93098,pip
GREENLAND DELI AND SUPERMARKET CORP,,GREENLAND DELI AND SUPERMARKET CORP,244 SCHENECTADY AVE,11213,,,0081-21-111185,Grocery Store,0081,license,2024-09-10,2024-10-01,2027-09-30,40.67092,-73.9337,pip
GREGTON'S GROCERY STORE,GREGTON'S GROCERY STORE,GREGTON MARSTON,1207 LINCOLN PLACE,11213,,,0071-23-134767,Grocery Store,0071,license,2026-02-09,2026-02-09,2028-10-31,40.67002,-73.93635,pip
