display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
JAREN DELI GROCERY CORP,,JAREN DELI GROCERY CORP,783 HOWARD AVE,11212,,,0081-21-106594,Grocery Store,0081,license,2024-04-29,2024-05-01,2027-04-30,40.66285,-73.91876,pip
JASON LIQUOR STORE INC,,JASON LIQUOR STORE INC,18 ROCKAWAY AVE,11233,,,0100-23-124771,Liquor Store,0100,license,2026-03-03,2026-04-01,2029-03-31,40.68305,-73.91178,geoclient
JAYS DELI & GROCERY,JAYS DELI & GROCERY,874 DELI GROCERY CORP,874 THOMAS S BOYLAND ST,11212,,,0081-24-119657,Grocery Store,0081,license,2024-06-27,2024-06-27,2027-05-31,40.65891,-73.91089,pip
JJ GOURMET GROCERY CORP,,JJ GOURMET GROCERY CORP,433 RALPH AVE,11233,,,0081-21-111253,Grocery Store,0081,license,2024-02-12,2024-03-01,2027-02-28,40.67435,-73.92207,geoclient
JM GROCERY & DELI CORP,,JM GROCERY & DELI CORP,774 ROCKAWAY AVE,11212,,,0081-23-102926,Grocery Store,0081,license,2026-05-13,2026-07-01,2029-06-30,40.6607,-73.90844,pip
KING DEVIL DISCOUNT WINE & LIQUORS,KING DEVIL DISCOUNT WINE & LIQUORS,MASTER ONE WINE & LIQUOR LLC,431 MOTHER GASTON BLVD,11212,,,0100-21-115157,Liquor Store,0100,license,2024-11-20,2024-12-01,2027-11-30,40.66846,-73.90655,pip
LA LINDA WINES & LIQUORS CORP,,LA LINDA WINES & LIQUORS CORP,868 THOMAS S BOYLAND ST,11212,,,0100-21-115491,Liquor Store,0100,license,2024-10-03,2024-10-03,2027-09-30,40.65916,-73.91095,pip
LEMS WINES & LIQUORS,LEMS WINES & LIQUORS,LEM'S WINES & LIQUORS INC,345A E 98TH STREET,11212,,,0100-22-118355,Liquor Store,0100,license,2024-04-18,2024-04-18,2027-04-30,40.65959,-73.91689,geoclient
Liquors and Wines,Liquors and Wines,3MW Liquor Inc,2152 Fulton St,11233,,,0100-25-106121,Liquor Store,0100,license,2025-04-01,2025-04-01,2028-03-31,40.67829,-73.91091,pip
LITTLE PEACOCK NY LLC,,LITTLE PEACOCK NY LLC,93 SARATOGA AVE,11233,,,0007-21-101211,Wholesale Wine,0007,license,2023-12-15,2024-01-01,2026-12-31,40.68362,-73.91732,geoclient
Loma No. 5 Corp.,,Loma No. 5 Corp.,454 Rockaway Ave,11212,https://www.lomarestaurant.com,/liquor/logos/b13584658fde.png,0240-25-126772,Restaurant,0240,license,2025-10-21,2025-10-21,2027-09-30,40.66885,-73.91053,pip
LOS PRIMOS GROCERY,LOS PRIMOS GROCERY,CRISTINO PATINO,57 SUTTER AVENUE,11212,,,0081-23-116039,Grocery Store,0081,license,2026-05-01,2026-06-01,2029-05-31,40.66561,-73.92058,pip
Lucas Gourmet Corp.,,Lucas Gourmet Corp.,113 Belmont Ave,11212,,,0081-26-132799,Grocery Store,0081,license,2026-01-03,2026-01-03,2028-12-31,40.66908,-73.90599,pip
M & E Grab and Go Corp.,,M & E Grab and Go Corp.,412 Mother Gaston Blvd,11212,,,0071-26-153117,Grocery Store,0071,license,2026-09-01,2026-09-01,2029-08-31,40.66908,-73.90671,pip
MAQUEN FOOD INC,,MAQUEN FOOD INC,792 SARATOGA AVE,11212,,,0081-20-108649,Grocery Store,0081,license,2023-11-24,2023-12-01,2026-11-30,40.66124,-73.9154,pip
MARION DELI GROCERY CORP,,MARION DELI GROCERY CORP,45 ROCKAWAY AVE,11233,,,0081-21-109286,Grocery Store,0081,license,2024-06-26,2024-07-01,2027-06-30,40.6816,-73.91149,pip
MATTHEW GROCERY STORE INC,,MATTHEW GROCERY STORE INC,38 HERZL ST,11212,,,0071-22-114469,Grocery Store,0071,license,2025-03-03,2025-02-01,2028-01-31,40.66921,-73.91549,pip
MET FOOD,MET FOOD,JAN FOOD CORP,2220 ATLANTIC AVENUE,11233,,,0081-22-131123,Grocery Store,0081,license,2025-05-30,2025-06-01,2028-05-31,40.67617,-73.91211,pip
MK Convenience Corp,,MK Convenience Corp,9 Newport St,11212,,,0081-25-116548,Grocery Store,0081,license,2025-07-15,2025-07-15,2028-06-30,40.65842,-73.91535,geoclient
MKMG DELI GROCERY INC,,MKMG DELI GROCERY INC,19 SACKMAN ST,11233,,,0081-22-130716,Grocery Store,0081,license,2025-07-11,2025-07-11,2028-06-30,40.67879,-73.90617,pip
MOBIL MART,MOBIL MART,BLAK SERVICE STATION INC,1022 ROCKAWAY AVENUE,11236,,,0081-22-127374,Grocery Store,0081,license,2025-07-24,2025-08-01,2028-07-31,40.65427,-73.9068,pip
Moe Mini Mart Corp.,,Moe Mini Mart Corp.,407 Mother Gaston Blvd,11212,,,0081-25-128067,Grocery Store,0081,license,2025-11-03,2025-11-03,2028-10-31,40.66911,-73.90672,pip
MONA'S LOUNGE,MONA'S LOUNGE,MONA KARAOKE LOUNGE INC,210 TAPSCOTT ST,11212,,,0370-21-120461,Food & Beverage Business,0370,license,2025-10-15,2025-10-15,2027-09-30,40.66278,-73.91966,geoclient
MR. MANGO'S BODEGA CORP,,MR. MANGO'S BODEGA CORP,112 Rockaway Ave,11233,,,0081-24-123604,Grocery Store,0081,license,2024-08-02,2024-08-02,2027-07-31,40.67964,-73.9111,pip
N/A,N/A,New Charlie Mini Market Inc.,424 Sutter Ave store 6,11212,,,0081-25-128148,Grocery Store,0081,license,2025-11-04,2025-11-04,2028-10-31,40.66819,-73.90313,pip
New Burrito Nacho and Pizza Corp.,,New Burrito Nacho and Pizza Corp.,1636 Broadway,11207,,,0240-26-142726,Restaurant,0240,license,2026-05-11,2026-05-11,2028-04-30,40.68484,-73.91391,geoclient
NEW FAR EAST LIQUOR CORP,,NEW FAR EAST LIQUOR CORP,767 ROCKAWAY AVE,11212,,,0100-21-114131,Liquor Store,0100,license,2024-01-19,2024-02-01,2027-01-31,40.66115,-73.90855,pip
NEW JIN FU LIQUOR CORP,,NEW JIN FU LIQUOR CORP,714 ROCKAWAY AVE,11212,,,0100-22-117077,Liquor Store,0100,license,2025-11-03,2025-12-01,2028-11-30,40.66237,-73.90886,pip
Ocoa I Grocery Inc.,,Ocoa I Grocery Inc.,441 Mother Gaston Blvd,11212,,,0081-26-143981,Grocery Store,0081,license,2026-05-26,2026-05-26,2029-04-30,40.66826,-73.90649,pip
Olmo,Olmo,FANTASTICOBROOKLYN LLC,103 Saratoga Ave,11233,https://www.olmobk.com/,/liquor/logos/e26c597a5474.png,0340-26-132794,Restaurant,0340,license,2026-01-03,2026-01-03,2027-12-31,40.68314,-73.91723,geoclient
OOH LA LA LOUNGE INC,,OOH LA LA LOUNGE INC,391 HOWARD AVE,11233,,,0370-23-134241,Food & Beverage Business,0370,license,2025-04-10,2025-05-01,2027-04-30,40.67415,-73.9195,pip
OSBORN MINI MARKET 1 CORP,,OSBORN MINI MARKET 1 CORP,1742 PITKIN AVE,11212,,,0081-23-111952,Grocery Store,0081,license,2026-07-27,2026-09-01,2029-08-31,40.66999,-73.90875,pip
PABLO DELI & GROCERY,PABLO DELI & GROCERY,PABLO SOTO,202 STONE AVE,11233,,,0081-22-128504,Grocery Store,0081,license,2025-10-17,2025-11-01,2028-10-31,40.67343,-73.90784,pip
PALMAREJO DELI GROCERY CORP,,PALMAREJO DELI GROCERY CORP,72 RIVERDALE AVE,11212,,,0081-22-126115,Grocery Store,0081,license,2025-09-22,2025-10-01,2028-09-30,40.66017,-73.91427,pip
Perita Brooklyn LLC,,Perita Brooklyn LLC,105-109 Saratoga Avenue,11233,,,0524-26-50840,Temporary retail,0524,temporary,2026-08-05,2026-08-05,2027-02-01,40.68303,-73.91721,geoclient
PINK88 INC,,PINK88 INC,1470 PITKIN AVE,11212,,,0100-22-116073,Liquor Store,0100,license,2025-08-29,2025-11-01,2028-10-31,40.66839,-73.91946,pip
Pitkin Deli & Brew Inc,,Pitkin Deli & Brew Inc,1655 Pitkin Ave,11212,,,0081-25-127732,Grocery Store,0081,license,2025-10-30,2025-10-30,2028-09-30,40.66949,-73.91213,pip
PITKIN MINI FOOD MART INC,,PITKIN MINI FOOD MART INC,1625 PITKIN AVE,11212,,,0071-23-134974,Grocery Store,0071,license,2026-01-21,2026-03-01,2029-02-28,40.66932,-73.91323,pip
RICKY L LIQUORS INC,,RICKY L LIQUORS INC,424 SUTTER AVE,11212,,,0100-21-115562,Liquor Store,0100,license,2024-06-27,2024-07-01,2027-06-30,40.66819,-73.90313,pip
ROCKAWAY DELI FOOD CORP,,ROCKAWAY DELI FOOD CORP,674 ROCKAWAY AVE,11212,,,0081-23-105924,Grocery Store,0081,license,2025-12-04,2026-02-01,2029-01-31,40.66336,-73.90914,pip
Saratoga Liquors & Wines LLC,,Saratoga Liquors & Wines LLC,79B Saratoga Ave,11233,,,0100-26-142618,Liquor Store,0100,license,2026-05-08,2026-05-08,2029-04-30,40.68423,-73.91745,geoclient
SEPTEMBER,SEPTEMBER,CASA SAPU LLC,83 SARATOGA AVE,11233,https://www.septemberbk.com/,/liquor/logos/a1d3575d4b69.png,0240-24-122024,Restaurant,0240,license,2026-07-01,2026-07-01,2028-06-30,40.68392,-73.91739,geoclient
SERIE 23 MINIMARKET INC,,SERIE 23 MINIMARKET INC,642 ROCKAWAY AVE,11212,,,0081-23-102813,Grocery Store,0081,license,2026-04-30,2026-05-01,2029-04-30,40.66426,-73.90935,pip
Social Hill Cafe,Social Hill Cafe,Beets Social Cafe LLC,2162 Fulton St,11233,,,0240-25-102758,Restaurant,0240,license,2025-02-12,2025-02-12,2027-01-31,40.67826,-73.91022,pip
SOMERS DELI GROCERY CORP,,SOMERS DELI GROCERY CORP,3 SOMERS ST,11233,,,0081-23-105733,Grocery Store,0081,license,2026-07-24,2026-08-01,2029-07-31,40.67844,-73.91302,pip
Speakeasy Add Bar,Speakeasy Add Bar,AUX VOX LLC,2142 FULTON ST,11233,,,0423-24-102352,Additional Bar,0423,license,2025-12-24,2026-01-01,2027-12-31,40.67831,-73.91134,pip
Speakeasy Add Bar,Speakeasy Add Bar,AUX VOX LLC,2142 FULTON ST,11233,,,0370-24-102351,Food & Beverage Business,0370,license,2025-12-24,2026-01-01,2027-12-31,40.67831,-73.91134,pip
Tatacruz Deli LLC,,Tatacruz Deli LLC,932 Thomas S Boyland St,11212,,,0071-25-126254,Grocery Store,0071,license,2025-10-16,2025-10-16,2028-09-30,40.65764,-73.91057,pip
TATAN DELI GROCERY CORP,,TATAN DELI GROCERY CORP,120 RIVERDALE AVE,11212,,,0081-21-104345,Grocery Store,0081,license,2024-03-07,2024-03-07,2027-02-28,40.66044,-73.91243,pip
The Hill Wine & Liquor,The Hill Wine & Liquor,1547 EASTERN LIQUORS INC.,1547 Eastern Pkwy,11233,https://thehillwinenliquor.com,/liquor/logos/bb97f731572b.png,0100-25-117603,Liquor Store,0100,license,2025-07-24,2025-07-24,2028-06-30,40.67087,-73.91669,pip
The Rock Food Corp,,The Rock Food Corp,41 New Lots Ave,11212,,,0081-26-139149,Grocery Store,0081,license,2026-04-02,2026-04-02,2029-03-31,40.65724,-73.90342,pip
Thomas Market Deli Corp.,,Thomas Market Deli Corp.,203 Sutter Ave,11212,,,0081-26-139693,Grocery Store,0081,license,2026-04-09,2026-04-09,2029-03-31,40.66671,-73.91322,pip
TIO GROCERY CORP,,TIO GROCERY CORP,1288 HERKIMER ST,11233,,,0081-21-113355,Grocery Store,0081,license,2024-02-15,2024-03-01,2027-02-28,40.67753,-73.91099,pip
Tony 787 Deli Grocery Corp,,Tony 787 Deli Grocery Corp,787 Macdonough St,11233,,,0081-26-132835,Grocery Store,0081,license,2026-01-05,2026-01-05,2028-12-31,40.68432,-73.91491,pip
Triple A Gourmet Corp,,Triple A Gourmet Corp,417 Saratoga Ave,11233,,,0081-25-100276,Grocery Store,0081,license,2025-01-06,2025-01-06,2027-12-31,40.67148,-73.91695,pip
UNITED LIQUOR STORE,UNITED LIQUOR STORE,UNITED LIQUOR STORE CORP,369 MOTHER GASTON BLVD,11212,,,0100-23-124179,Liquor Store,0100,license,2026-01-21,2026-02-01,2029-01-31,40.67,-73.90699,pip
V A GROCERY AND DELI CORP,,V A GROCERY AND DELI CORP,207 HULL ST,11233,,,0071-22-115260,Grocery Store,0071,license,2026-01-29,2025-08-01,2028-07-31,40.67983,-73.90825,pip
VELVET ROOM LLC,,VELVET ROOM LLC,63 SUTTER AVE,11212,,,0340-24-112457,Restaurant,0340,license,2026-04-09,2026-05-01,2028-04-30,40.66568,-73.92012,pip
VICTOR LIQUOR INC,,VICTOR LIQUOR INC,1623 PITKIN AVE,11212,,,0100-20-103664,Liquor Store,0100,license,2023-12-08,2024-01-01,2026-12-31,40.66931,-73.9133,pip
VILLA CASTILLO RESTAURANT,VILLA CASTILLO RESTAURANT,VILLA CASTILLO RESTAURANT CORP,1474 PITKIN AVE,11212,,,0240-23-141278,Restaurant,0240,license,2025-05-23,2025-07-01,2027-06-30,40.6684,-73.91938,pip
"VILLE WINES & LIQUORS CORP, THE",,"VILLE WINES & LIQUORS CORP, THE",855 MOTHER GASTON BLVD,11212,,,0100-22-116807,Liquor Store,0100,license,2025-12-15,2025-12-15,2028-11-30,40.65763,-73.90378,pip
ZAFER FOOD CORP,,ZAFER FOOD CORP,29 BELMONT AVE,11212,,,0071-21-120496,Grocery Store,0071,license,2025-01-09,2025-02-01,2028-01-31,40.66861,-73.90929,pip
